,Sales,Radio,SocialMedia,TV
2364,51.80370956,3.636114603,0.732190448,15.0
2365,121.9275005,6.790018809,1.234108294,35.0
2366,323.0028062,33.54395616,7.805689746,90.0
2367,307.6293178,23.39740195,3.27863247,86.0
2368,168.8951696,18.77736976,0.041229108,47.0
2369,308.8262499,28.08387256,3.530834327,87.0
2370,337.2644209,31.77594405,7.021627245,96.0
2371,56.04128018,1.446983796,2.921059933,15.0
2372,99.40704503,8.031844855,3.237071791,29.0
2373,94.28663392,3.497184714,1.675119633,26.0
2374,320.8831438,25.80246922,3.378647937,90.0
2375,113.419828,8.060818299,3.624347691,32.0
2376,151.8101792,9.48733807,1.971801126,43.0
2377,357.1114724,31.39714703,4.282725886,99.0
2378,358.4207386,28.65671877,3.518439608,100.0
2379,70.99640577,5.935557327,0.186156177,21.0
2380,304.1323083,23.41186612,3.38645132,84.0
2381,125.54135,10.79687452,3.619462671,36.0
2382,267.2726389,28.58653295,8.637168807,76.0
2383,338.293953,36.36399032,4.408971244,96.0
2384,162.3787166,19.57509597,4.310967846,46.0
2385,307.4999275,35.64589864,5.481844244,87.0
2386,104.4279501,8.321674582,0.139613948,30.0
2387,320.1736388,23.2144694,1.176796593,88.0
2388,98.78179678,13.22766271,5.247674761,27.0
2389,116.7920584,13.46389184,1.837696108,33.0
2390,120.067237,13.8062023,1.953826728,34.0
2391,72.67845873,9.677597999,2.621158928,21.0
2392,295.4563939,33.00440576,4.937946143,83.0
2393,185.7341703,25.43144364,4.58797385,52.0
2394,69.14162383,7.055647466,2.038211676,19.0
2395,103.9195235,13.02837169,4.531267811,29.0
2396,298.5811724,24.59918411,4.602429717,84.0
2397,69.63577196,11.84257032,3.544378981,20.0
2398,229.1419119,28.35259165,4.69537646,63.0
2399,63.57169598,8.769271983,4.472197966,18.0
2400,324.3931698,24.509163,5.201518953,90.0
2401,68.53864475,15.43683719,1.949948939,18.0
2403,353.0032234,28.18236541,4.826003841,99.0
2404,126.9402208,5.402287105,6.949626356,36.0
2405,245.0828176,19.53554781,2.056270378,68.0
2406,238.7796641,24.70953165,3.145122616,66.0
2407,109.6832077,13.19716034,2.334421349,31.0
2408,129.7243214,0.066122663,0.947359723,36.0
2409,215.5914833,28.09411494,4.630805282,61.0
2410,153.5383231,22.95583839,3.316618583,43.0
2411,82.07620152,2.8227398,2.647984558,23.0
2413,144.5375994,19.71084564,2.568993237,41.0
2414,337.4651734,35.2543515,7.879232437,95.0
2415,213.482651,11.36731934,0.820350637,60.0
2416,156.5390038,18.7292892,2.593969187,43.0
2417,87.31981905,14.37081327,0.126918813,24.0
2419,75.1029808,2.535155143,0.809429431,21.0
2420,103.420816,11.13920205,3.30620113,28.0
2421,182.6411494,12.40537883,2.253725276,51.0
2422,170.7516549,17.4557372,3.492273273,49.0
2423,334.0413917,31.41990627,6.764271255,93.0
2424,235.7711887,27.45177105,4.551897382,65.0
2425,164.2736798,4.139878602,1.573396939,47.0
2426,129.0150235,6.743957107,1.708179361,36.0
2427,152.6021862,17.86317794,4.313004614,42.0
2428,164.1988926,15.49217812,1.251590075,46.0
2429,34.20517016,1.179966599,0.939788674,10.0
2430,344.0900697,29.50164045,4.919930365,96.0
2431,261.0790365,28.055282,3.205905832,73.0
2432,328.5020583,31.49086179,2.679171631,92.0
2433,352.3043995,30.35892668,5.196090554,100.0
2434,193.2610151,26.53273409,4.434096476,54.0
2435,252.0522656,19.47415695,4.433751454,71.0
2436,103.1601824,10.97590334,0.973358699,31.0
2437,247.6436233,26.58051398,5.179786502,69.0
2438,325.1388659,27.35483097,6.16496891,92.0
2439,36.81113686,5.134350235,0.689810674,10.0
2440,321.4109157,34.3769832,5.298158719,90.0
2441,255.7971209,35.11346181,4.409213287,71.0
2442,357.5871303,31.42083841,2.9241027,100.0
2443,50.81086695,4.953746366,0.903951533,15.0
2444,284.7784983,27.34613781,4.091102903,79.0
2445,90.95073418,1.995924359,0.167337894,26.0
2446,310.9883193,32.39081231,2.967629819,87.0
2447,261.1560387,25.82738523,6.636373592,73.0
2448,188.0267689,13.90281276,0.50415037,53.0
2449,98.66788298,8.175976358,0.989815074,28.0
2450,193.3407786,18.49857849,2.407925531,54.0
2451,262.5100901,30.78177788,4.857009064,73.0
2452,192.2201481,10.70403354,3.313741031,55.0
2453,245.8037354,20.65784983,3.72670806,69.0
2454,107.7477433,20.19454619,4.263712907,29.0
2455,279.7063419,34.01181552,4.378510541,77.0
2456,151.1013072,19.87737672,2.927407367,44.0
2457,193.6095728,21.06207556,3.82003968,55.0
2458,81.65390429,7.225799684,1.333769168,24.0
2459,63.82023463,9.088533067,2.109127791,18.0
2460,285.037501,17.03688921,0.749839536,80.0
2461,142.3331263,18.00291183,3.036473483,40.0
2462,213.4362695,15.50264678,2.655940387,59.0
2463,283.9177917,21.63872186,4.977302203,80.0
2464,125.5127538,10.02438885,0.033313202,35.0
2465,75.67241818,11.11699915,0.298541858,21.0
2466,302.1601492,19.98864888,1.227231469,86.0
2467,335.7403031,33.30369314,5.275759812,95.0
2468,125.8416562,7.666725668,0.319328304,34.0
2469,76.62726351,9.616684504,4.067506017,22.0
2470,322.9763253,22.98771862,2.588135171,89.0
2471,296.709142,30.25054026,5.5311094,83.0
2472,188.9638766,18.67618628,7.608255903,54.0
2473,243.0745221,23.47473707,5.622279813,69.0
2474,302.816704,30.68348155,2.984064744,86.0
2475,331.4718283,22.11973254,2.528224806,94.0
2476,49.4566405,7.486313376,3.155098432,13.0
2477,317.4466236,27.8735925,5.378532398,90.0
2478,41.48489864,3.53866401,0.828501974,11.0
2479,304.7830071,31.13707294,7.574485845,85.0
2480,129.7000617,20.4962389,0.8425903,37.0
2481,51.93438844,10.86123463,2.575875195,16.0
2482,310.3503959,33.99132588,4.794126579,86.0
2483,98.34374047,2.838152223,0.755762023,27.0
2484,124.6061627,3.862101912,1.207369381,35.0
2485,60.3119441,6.067807963,1.960487823,16.0
2486,348.7073438,33.64967765,5.078640803,98.0
2487,236.4799492,24.66717022,6.205361221,66.0
2488,118.2933637,18.30838926,4.750979211,34.0
2489,232.2652984,27.96404564,5.055596363,66.0
2490,169.2070647,15.83879227,4.468691942,48.0
2491,227.3957651,22.51872325,2.126138663,65.0
2492,192.4104277,12.49816459,1.463925159,54.0
2493,314.483948,30.08565306,4.965533461,89.0
2494,83.40241283,3.745263481,1.877094065,24.0
2495,299.6631813,17.02920312,4.591346122,83.0
2496,231.7642637,14.19845566,3.631962564,64.0
2497,168.0750508,6.591213206,0.763794602,48.0
2498,351.7904738,32.3661171,2.549591051,97.0
2499,33.74191884,3.378004965,2.388981177,10.0
2500,316.1863507,39.10625599,8.950138985,89.0
2501,43.69948833,1.988066733,2.637867593,12.0
2502,125.0580855,10.33273313,2.29723655,35.0
2503,91.81486029,12.59696072,2.103348433,26.0
2504,210.1216408,29.23658685,8.323847071,60.0
2505,298.1240103,28.25824209,4.849899418,84.0
2506,125.8172447,13.68058332,2.503554117,36.0
2507,291.8371949,22.66547098,2.926556978,82.0
2508,241.3052379,22.5334402,1.805945665,67.0
2509,117.5767924,16.00345822,5.979958691,34.0
2510,258.4451317,27.55549019,2.927052434,73.0
2511,355.1093911,37.14666656,6.341597116,100.0
2512,39.78232893,0.675873706,3.25992037,11.0
2513,184.1005902,12.02782682,0.297664101,53.0
2514,45.41847675,8.222252441,0.500016101,13.0
2515,180.1869834,17.54113274,4.515252989,50.0
2516,290.437967,35.19842223,5.380117436,82.0
2517,157.4749203,26.13090993,8.160684173,43.0
2518,78.92808435,10.88647478,1.949233449,22.0
2519,145.500278,15.31567266,0.605210374,42.0
2520,236.5744786,21.37608291,4.584668421,66.0
2521,330.3909663,31.23012284,7.478934482,92.0
2522,251.9798305,27.63860309,6.434458431,71.0
2523,168.0050349,16.11600234,1.698185318,48.0
2524,42.68958063,12.10063922,2.98563609,12.0
2525,69.84162145,10.17960343,1.182064453,20.0
2526,40.91116356,7.633014867,4.595993855,11.0
2527,127.4281858,4.91886598,0.39581294,36.0
2528,179.4987637,14.21822384,2.842302575,50.0
2529,131.8205648,12.28524638,0.224403383,39.0
2530,207.7139558,14.92296684,4.218225759,58.0
2531,274.1199892,28.06805667,4.932782548,77.0
2532,177.2435407,18.27354261,4.86975182,51.0
2533,168.7684729,15.19533858,0.735757833,48.0
2534,88.89038327,11.09126345,0.95375194,25.0
2535,102.5835669,5.381640531,0.013626625,31.0
2536,303.7166426,22.55656827,3.67613635,86.0
2537,275.028505,27.85366422,4.163342937,77.0
2538,279.9790285,20.13887118,1.706797882,79.0
2539,116.1443174,13.33536154,2.344050692,32.0
2540,63.1760749,2.386864323,0.60145585,19.0
2541,350.3979263,37.59513773,5.830734367,98.0
2542,128.4690345,1.593057415,2.974800702,35.0
2543,215.7912974,26.02847298,5.427977765,59.0
2544,288.9961214,31.97400407,6.8890137,80.0
2545,183.6277168,19.74043808,3.888113029,52.0
2546,71.75423315,3.31555073,0.424423006,20.0
2547,58.15906088,8.801618847,1.652085483,16.0
2548,350.0908826,31.55107466,5.170242248,97.0
2549,45.03232579,0.014486494,1.47170989,13.0
2550,144.6284015,11.93316821,0.379865341,41.0
2551,109.4019308,6.751330815,0.436407096,31.0
2552,138.3211236,6.215195866,5.315751143,38.0
2553,141.588694,10.13915927,0.323433508,40.0
2554,328.955878,30.38715716,5.554089658,92.0
2555,304.419999,32.63667971,6.619127623,85.0
2556,106.9499394,5.147269556,0.515674511,29.0
2557,185.1461543,27.16698915,1.952594516,51.0
2558,285.4256742,27.73499051,5.223389145,80.0
2559,85.07028547,13.72417939,0.403192075,23.0
2560,295.120769,26.52121969,8.80643288,82.0
2561,280.469538,18.80024331,3.090105563,79.0
2562,314.2050324,29.88066383,3.144183213,88.0
2563,65.65345809,9.081157279,2.338192893,18.0
2564,206.4083305,9.560125465,1.010489382,58.0
2565,144.9588328,17.98433334,1.719860401,40.0
2566,282.0505985,26.62195735,3.352122062,78.0
2567,119.1270308,9.997653399,3.082762553,34.0
2568,168.0814469,18.99043686,2.714217977,47.0
2569,62.63569997,8.991212405,0.950586255,18.0
2570,228.0181448,26.21705634,5.481302028,65.0
2571,66.49664423,5.777996595,0.342541946,21.0
2572,296.1422357,29.83428924,2.578412201,84.0
2573,80.30333838,5.55931568,2.410001518,22.0
2574,301.1306898,34.1858967,3.882799492,85.0
2575,166.6313611,21.10276132,1.895651693,48.0
2576,73.88883844,9.169823519,0.067278862,21.0
2577,145.3078747,12.58996505,1.843294988,42.0
2578,89.66739821,6.527093405,4.829395036,26.0
2579,113.9643617,13.92505939,3.029450851,33.0
2580,37.11199279,6.886104824,3.476852778,11.0
2581,156.3562456,11.41018973,2.206969456,44.0
2582,143.3844892,7.275071751,3.573620196,41.0
2583,270.3489805,34.14759364,6.433184714,77.0
2584,142.174681,13.81986703,1.308923021,40.0
2585,123.1258504,11.02127115,2.528031813,35.0
2586,149.1630186,15.50500023,2.07810808,43.0
2587,276.9901608,27.44053749,2.943291647,79.0
2588,88.14692956,15.02863648,1.608618992,25.0
2589,162.2787476,9.020878057,1.983441738,46.0
2590,132.621346,10.00031472,0.039404657,37.0
2591,158.8948494,20.19360374,4.269134455,45.0
2592,93.1858473,8.827911582,3.775343168,27.0
2593,73.52872631,7.138058437,2.684297188,21.0
2594,129.4954835,20.90492829,1.336251172,36.0
2595,48.34134583,0.233438486,0.44392485,15.0
2596,290.9593633,31.21632112,5.677709042,82.0
2597,228.0006715,12.93722066,3.647490817,63.0
2598,288.3128639,20.53619813,4.65380506,80.0
2599,123.3031219,13.051953,2.381356122,34.0
2600,133.3903142,9.448712198,0.656320737,39.0
2601,302.2268785,28.35233604,3.111934148,83.0
2602,267.6007639,26.68858037,7.527451339,75.0
2603,347.6217435,28.69482119,1.184927259,96.0
2604,304.4568708,31.35910881,3.82809637,85.0
2605,82.48651058,0.841225477,0.663195999,23.0
2606,311.6614353,25.32678512,5.133571929,88.0
2607,138.2677026,9.429549985,0.617180797,39.0
2608,60.70006263,9.739491458,3.319238042,17.0
2609,80.12635487,14.9101453,3.247083339,23.0
2610,131.0122933,16.35728777,0.910704373,38.0
2611,241.6568055,22.27987654,2.004705935,67.0
2612,249.8114662,21.05815129,5.146705872,70.0
2613,219.8811188,23.88464708,4.74068007,62.0
2614,193.5565201,19.36532701,7.680491394,55.0
2615,263.5079422,22.15841736,2.535527683,75.0
2616,310.8153236,30.68709234,1.275253398,87.0
2617,157.924518,15.74523453,0.344629786,45.0
2618,304.9511132,18.58905369,2.780680191,86.0
2619,288.3030984,25.32034737,6.524476741,80.0
2620,130.1610471,11.66355563,0.421868807,36.0
2621,147.3946664,14.35188944,3.039988379,41.0
2622,316.5400344,32.18271929,3.791252056,89.0
2623,117.1260827,9.634628021,4.311247152,32.0
2624,344.8519006,22.10773802,0.785405303,95.0
2625,286.0021775,24.53154648,5.517524789,80.0
2626,196.5688926,22.82931149,6.750361981,56.0
2627,128.3416589,1.546544558,0.259152416,36.0
2628,331.0238396,32.50731066,6.995889112,92.0
2629,194.0358153,18.12225321,6.685431919,54.0
2630,57.62621438,6.717837678,2.14724259,16.0
2631,40.16005595,6.327931043,1.110666769,11.0
2632,209.8950004,14.52240349,2.871804552,58.0
2633,44.26360954,4.55390149,0.028845079,12.0
2634,95.68459403,17.84797223,3.732882382,27.0
2635,54.68936909,7.528707085,0.62760563,14.0
2636,220.8635879,24.27373202,2.836324904,63.0
2637,202.3870613,18.0141482,1.533416779,57.0
2638,112.3453068,9.288699517,4.01258944,31.0
2639,175.9464773,16.93806801,0.071734979,49.0
2640,112.9942153,14.48421832,0.612035667,32.0
2641,304.5374673,30.92426092,4.636847457,86.0
2642,63.82033234,9.465577577,3.693051043,17.0
2643,118.9983017,12.55262291,1.431271991,34.0
2644,246.8754116,23.3830835,6.09007978,69.0
2645,139.0751487,13.50408741,1.5672662,40.0
2646,284.0579455,27.5636699,1.277631295,80.0
2647,251.403637,25.22857993,1.980812384,70.0
2648,123.30723,19.24574054,0.229962294,36.0
2649,73.51436294,4.015279347,0.073865848,21.0
2650,317.3858125,32.26545634,5.473180079,90.0
2651,69.64708343,6.770558288,0.753333515,18.0
2652,78.03576719,16.95506909,3.637021955,22.0
2653,258.0288425,15.43129391,3.006825317,72.0
2654,157.0058879,16.48492471,1.282186653,44.0
2655,318.7830508,31.37888985,3.74603739,89.0
2656,321.2773925,33.22895595,5.27459422,89.0
2657,213.2724719,23.78188165,1.048029693,60.0
2658,146.9101496,9.080773683,3.203523671,42.0
2659,289.5230097,27.29885728,2.750432923,82.0
2660,349.5406063,32.90246875,4.878579353,98.0
2661,310.8008998,30.91030003,7.642073563,87.0
2662,256.1411528,29.09432783,4.46136209,72.0
2663,200.7843525,22.68934587,4.243392228,57.0
2664,157.6297256,15.75354548,0.714255601,45.0
2665,53.9003205,6.092326337,2.210370127,15.0
2666,73.14737548,17.18990789,0.237534685,21.0
2667,351.3896605,27.32209399,2.769970013,99.0
2668,118.7427187,14.23628106,1.756967978,33.0
2669,95.35275739,12.27441919,0.323515501,28.0
2670,154.0226563,8.871398971,3.545252188,43.0
2671,46.04861925,4.450937443,3.332875723,13.0
2672,49.6229099,10.43400455,2.627862541,14.0
2673,225.4093744,23.04076574,5.078547759,63.0
2674,139.1971639,13.19598147,0.423432855,39.0
2675,74.51676782,3.580580052,0.165207857,21.0
2676,230.6616991,20.9722448,2.587763209,64.0
2677,207.4863233,20.73205864,5.623284528,57.0
2678,294.202871,26.76644607,3.817537409,84.0
2679,321.7504669,33.39604904,4.480487867,92.0
2680,210.4584896,19.60865788,2.15523984,58.0
2681,139.5806481,9.006915909,1.575542558,40.0
2682,250.4826895,21.17876903,1.700145413,70.0
2683,68.42501013,7.518263983,1.381464824,20.0
2684,216.0789617,17.69173462,3.241365169,60.0
2685,336.3691573,26.52648147,7.958528174,95.0
2686,174.8740677,14.19652687,0.137827823,50.0
2687,353.6220534,33.56740156,6.740516964,100.0
2688,316.7094486,25.80629941,0.788523459,89.0
2689,163.5669052,8.019407584,0.780992605,47.0
2690,172.1412058,15.70133839,0.377178568,47.0
2691,252.1067578,25.91833389,4.768469714,70.0
2692,101.7461246,8.503710547,3.662492615,29.0
2693,223.5338943,13.13494165,2.703723754,64.0
2694,279.061514,29.75675332,3.156460901,77.0
2695,180.4424011,18.2630567,4.050816325,50.0
2696,77.19592466,17.19214314,1.894452133,21.0
2698,233.8431002,26.47185629,6.427113657,65.0
2699,108.1222192,10.3027251,3.030377184,30.0
2700,165.8408051,20.35389675,3.989674716,46.0
2701,219.3898315,23.62333336,0.386922712,61.0
2702,248.8023789,17.98193992,1.675082402,72.0
2703,142.3453845,14.01695152,3.105424638,39.0
2704,347.8776156,32.49473058,6.186571761,97.0
2705,307.416326,38.17605375,6.963602725,87.0
2706,324.5892769,32.45209007,4.445174089,89.0
2707,124.7621206,7.734769762,1.820901371,36.0
2708,211.6521752,19.08371682,2.884634332,60.0
2709,69.7213785,12.66996639,1.461187917,19.0
2710,84.35561875,12.87917212,0.569848093,24.0
2711,201.3638581,25.10714076,7.154155755,56.0
2712,240.4988996,17.00947877,6.048201516,66.0
2713,331.8671743,31.57090079,5.354754236,91.0
2714,234.9536246,13.28316032,1.042497914,65.0
2715,200.475809,20.55128397,1.437485088,56.0
2716,75.92780039,9.726088372,0.863382785,21.0
2717,188.9634803,17.23864858,7.172554439,52.0
2718,128.4165943,10.56614422,2.638889554,36.0
2719,285.761592,25.06755404,3.429945412,79.0
2720,261.4717905,21.60479931,4.666188365,74.0
2721,298.9711942,26.41066438,5.163949549,84.0
2722,183.4840455,18.95737635,2.877555299,51.0
2723,68.12363535,4.218479595,2.092680162,20.0
2724,75.93383288,12.22988349,5.542360445,20.0
2725,156.7943081,17.45057273,3.797949477,45.0
2726,222.5016725,20.35692774,1.927395643,63.0
2727,291.5314175,27.1165686,4.626630461,82.0
2728,151.2688729,13.70486746,2.218968013,43.0
2729,36.91917963,2.563279595,2.194326393,10.0
2730,97.08322836,6.698580072,2.975868625,28.0
2731,346.9400122,25.73667837,4.179366017,96.0
2732,75.3411398,4.192298884,1.011604124,21.0
2733,148.9073606,4.510233003,0.651581966,41.0
2734,247.9551456,31.30100477,4.080001577,69.0
2735,228.6388175,22.1945826,3.116904294,64.0
2736,288.8354078,29.09884013,3.436515796,81.0
2737,320.4673397,27.36025947,6.603772501,91.0
2738,300.3318396,29.65912031,5.892874671,84.0
2739,326.2649816,37.70803265,6.43094939,93.0
2740,353.46916,33.42960304,6.443252612,99.0
2741,250.2521525,23.21694607,4.202648436,70.0
2742,318.6274849,28.38052047,4.338469575,90.0
2743,117.6208998,3.974176914,2.878866014,34.0
2744,91.76813254,2.170693374,0.057924027,26.0
2745,228.6705497,14.49372202,0.737132129,64.0
2746,350.1140371,38.2427277,7.11700822,97.0
2747,260.2546867,30.28290663,4.22436639,73.0
2748,188.4611145,22.93800806,0.049662684,54.0
2749,64.50258019,3.398236382,0.905116643,18.0
2750,137.9207634,12.25305035,2.427705252,38.0
2751,154.8917662,10.06244907,0.24725853,43.0
2752,132.7269458,21.82640897,2.802768211,38.0
2753,281.5342766,17.97181312,1.541124943,79.0
2754,224.4662398,28.52795281,3.168882093,63.0
2755,105.7328925,7.273574298,2.962681744,28.0
2756,116.1267135,13.34990619,1.461002855,33.0
2757,342.4983937,34.65952748,2.733309859,96.0
2758,169.7770916,17.98768499,4.832000332,47.0
2759,224.1129616,19.28371879,0.481806199,63.0
2760,291.3194908,29.49738981,6.111231604,82.0
2761,164.7008776,18.0116912,5.942587756,48.0
2762,291.3240319,28.75451711,1.621090004,82.0
2763,112.4931128,9.926309363,2.270709178,31.0
2764,65.42069676,9.714072444,3.383355406,18.0
2765,101.293761,5.232195406,2.164882999,30.0
2766,72.18106625,4.307579249,0.047124006,20.0
2767,99.31009056,7.868453405,1.960643728,29.0
2768,52.29844801,5.13906928,1.55848132,15.0
2769,261.2171393,16.77799061,2.297885997,74.0
2770,76.32136362,13.31099098,0.731708591,23.0
2771,287.9321491,24.00579144,3.774497494,81.0
2773,246.1376093,23.61530268,5.555739478,69.0
2774,36.88229796,0.858809909,3.621606085,10.0
2775,336.1680912,30.40243066,5.207841441,94.0
2776,136.5561795,12.26220119,0.43813494,37.0
2777,38.63419974,4.205790339,3.05864083,11.0
2778,353.1339978,25.83842228,6.986829858,98.0
2779,225.1611984,23.56384635,7.89715201,63.0
2780,86.45386027,7.225160543,0.00131539,24.0
2781,115.0606852,11.22418965,5.585571387,33.0
2782,89.58970992,6.289604837,1.761397829,25.0
2783,156.9593326,15.69550209,4.621334711,43.0
2784,184.8832065,15.70165246,3.943078855,52.0
2785,303.8782625,24.95177785,1.015740835,87.0
2786,245.6391876,29.19533041,8.045763533,68.0
2787,322.0002384,32.32648182,5.609706527,90.0
2788,217.9190051,16.44434995,7.48999682,62.0
2789,162.9699605,13.9792447,0.891245828,46.0
2790,345.8938959,22.75135338,8.688003416,96.0
2791,274.9318537,16.07402028,2.696286698,77.0
2792,316.4611153,30.48464888,5.005497564,90.0
2793,291.9624407,23.07633733,0.831079356,83.0
2794,71.44251373,5.263205766,1.251405937,19.0
2795,95.88047198,14.12523976,0.417048422,27.0
2796,151.0697358,15.64684698,1.920959216,42.0
2797,222.0800056,17.0374692,1.778592176,62.0
2798,221.7316739,19.21061664,3.087815141,64.0
2799,315.3186484,27.73488768,3.636000569,87.0
2800,99.09562263,13.16871546,1.873044843,28.0
2801,37.48139169,2.588070098,0.331165434,11.0
2802,212.4985828,22.4028944,5.276295758,60.0
2803,102.8151161,7.949128866,0.926508325,28.0
2804,194.3564249,19.27265847,1.302007252,54.0
2805,238.0688324,32.8621864,8.186191406,66.0
2806,123.6561859,15.25354503,0.935726218,35.0
2807,267.5219901,30.7022579,6.693904146,76.0
2808,218.9998496,23.67422982,3.363063357,62.0
2809,194.0955015,12.98134935,2.751051575,54.0
2810,135.8889695,10.98094871,1.069789208,39.0
2811,283.1252094,24.33346963,4.355745346,79.0
2812,245.2427203,20.77717376,2.831544226,70.0
2813,267.1790104,25.67494111,2.394660585,75.0
2814,186.9356462,18.85081371,4.566440958,53.0
2815,82.43756501,6.721845062,1.367690472,23.0
2816,146.2867782,23.36300311,3.930571161,43.0
2817,87.76036175,7.16376032,3.215148198,24.0
2818,85.56280693,5.928308617,2.03273826,26.0
2819,172.7951702,13.50306851,0.392220254,49.0
2820,118.2267883,10.15050712,2.311200267,33.0
2821,209.5601139,21.29972944,6.145551611,59.0
2822,272.4213353,25.09598285,3.588906021,76.0
2823,362.0421229,32.14820776,7.565099552,100.0
2824,335.9666885,37.91634195,5.817879816,96.0
2825,83.41535689,6.662270909,0.142948635,23.0
2826,244.6335186,20.85748443,5.305812168,68.0
2827,66.38544197,5.063964906,0.037356944,20.0
2828,223.2473066,24.66406819,0.643440065,61.0
2829,196.0786327,9.690666538,2.55275792,56.0
2830,101.9046011,16.79919436,4.279003862,29.0
2831,112.9525763,7.985636206,0.789064,31.0
2832,96.69435801,9.850775833,1.774849524,29.0
2833,292.1774167,34.76779038,4.248044829,82.0
2834,280.8588623,26.53771888,3.961284729,78.0
2835,351.4211477,30.66885609,4.401725907,99.0
2836,347.6723383,34.51295267,4.817666841,99.0
2837,161.7368695,15.55341525,1.648887001,46.0
2838,130.3841296,15.55091019,0.381845418,37.0
2839,233.1382365,33.47845174,6.272878542,67.0
2840,290.618183,21.68701274,2.537905135,82.0
2841,147.4870688,9.381876981,3.464095033,42.0
2842,80.42495159,13.32653424,3.470841069,22.0
2843,262.5974491,22.36101534,2.23634963,73.0
2844,148.2257628,7.125223319,1.156608183,41.0
2845,357.0924872,44.56040957,8.470339644,100.0
2846,104.7124537,8.712061917,2.585117315,29.0
2847,68.24392705,10.61709956,1.277720616,19.0
2848,134.4459731,5.580487693,4.347285454,37.0
2849,157.4058687,9.016529466,2.7795578,45.0
2850,184.69981,19.3160696,3.605940065,51.0
2851,355.8951039,39.30321723,7.077221972,100.0
2852,197.2730126,15.38414712,1.618385333,56.0
2853,84.48658764,3.510261265,1.060978149,23.0
2854,353.8381927,30.43535718,5.012795155,100.0
2855,58.28261531,5.768998355,0.167732483,16.0
2856,337.1550219,33.7322487,2.828376137,95.0
2857,62.53463829,3.998145083,0.550344488,18.0
2858,336.5236729,32.16264869,4.178849052,94.0
2859,202.3545385,23.29102567,1.819778353,58.0
2860,39.05670605,10.43493748,3.021098715,11.0
2861,311.0460958,26.89087788,5.091676018,88.0
2862,117.856095,16.56795456,3.220240342,33.0
2863,242.4652608,20.97212652,3.386159119,69.0
2864,167.7045406,13.47141759,2.441219796,47.0
2865,113.3354651,13.43185072,1.969664799,32.0
2866,317.7146217,34.19286493,7.28093696,89.0
2867,295.5055495,27.92371868,8.566793342,83.0
2868,229.952856,26.71359667,7.772853029,64.0
2869,240.107728,15.1421411,2.24962288,67.0
2870,356.2684227,23.35453897,4.472029211,100.0
2871,166.6523608,9.84754116,2.944586242,46.0
2872,149.3632846,10.5955477,2.411606792,42.0
2873,52.00797219,4.852190352,5.603537932,15.0
2874,109.1469616,15.40516167,4.049889123,32.0
2875,259.900723,19.11490912,4.485970525,74.0
2876,181.2762703,18.1727377,5.722841776,50.0
2877,104.5145469,4.595233625,0.581271839,29.0
2878,150.9981854,24.20995844,7.407487893,43.0
2879,348.5464665,28.37534439,6.324932659,97.0
2880,126.7749212,14.1368135,1.571675673,35.0
2881,284.9089972,28.50516115,5.403039713,80.0
2882,257.3816404,18.12593442,3.547403641,72.0
2883,305.7394717,36.24543619,8.863215031,85.0
2884,194.0262623,17.47277703,1.477320945,54.0
2885,128.0211864,15.19445096,2.799221115,36.0
2886,77.40214925,4.510090793,0.033647813,23.0
2887,49.28503296,1.470311516,1.231379728,13.0
2888,220.0547642,15.96713564,1.18040903,62.0
2889,125.6122776,3.478911133,1.239673052,36.0
2890,167.1207967,19.42239584,3.602285923,47.0
2891,244.1818392,21.00808675,2.478178486,69.0
2892,232.6702357,15.6978375,3.011898971,65.0
2893,70.20770114,11.75733151,3.733754349,20.0
2894,140.3737325,13.56691537,3.323877768,40.0
2895,119.6868639,13.55208661,5.696142076,33.0
2896,109.08296,6.626398231,2.827163775,30.0
2897,102.4582611,0.969179242,1.101270316,29.0
2898,92.92957432,2.045585162,0.051933011,27.0
2899,322.660707,33.80612226,6.27858393,90.0
2900,210.8443494,22.19699053,4.710262205,59.0
2901,263.3750447,23.48296489,3.750273951,75.0
2902,265.8749687,32.43091127,1.524148306,75.0
2903,46.57401993,1.237598531,2.447639874,13.0
2904,64.70988356,10.65529469,1.368274421,18.0
2905,112.0706407,6.705393208,1.99719926,31.0
2906,125.4867164,9.099158632,1.051392464,36.0
2907,247.4803463,26.16107046,3.582985818,70.0
2908,310.0771395,27.65593332,3.643025864,88.0
2909,148.4648245,6.58132946,1.641510704,42.0
2910,115.552505,8.459387308,0.474236007,32.0
2911,140.5311929,18.43696066,2.419836853,38.0
2912,303.5614352,25.25707261,0.696331556,86.0
2913,318.2708476,27.81948029,5.228492402,89.0
2914,160.5471107,6.951526595,1.566329051,45.0
2915,328.484604,26.28625575,6.917554923,91.0
2916,167.1352804,13.66666813,5.592577136,46.0
2917,276.2603779,24.58785494,4.628858613,78.0
2918,247.8132733,29.76077482,5.814951014,70.0
2919,356.7467816,36.67505326,7.344048307,100.0
2920,224.7741278,19.00447338,0.255726683,62.0
2921,194.2430827,25.65263615,3.484751126,56.0
2922,350.2019853,25.80264351,4.420553579,98.0
2923,115.3543379,17.01194371,2.682326269,32.0
2924,124.4780998,13.93985815,1.153340571,34.0
2925,209.9240389,12.19180528,1.666526752,58.0
2926,33.45988582,0.688749344,0.982755686,10.0
2927,45.75723345,0.747718323,1.912693178,13.0
2928,54.51656478,7.442168644,1.954879928,14.0
2929,140.7737107,17.82863476,1.823407233,38.0
