Title,Field1,Penulis1,Penulis2,Abstrak,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
PERANCANGAN SISTEM MONITORING UNTUK MENGURANGI CACAT GOSONG PADA PRODUK WADAH TELUR (EGG TRAY) MENGGUNAKAN METODE QUALITY FUNCTION DEPLOYMENT (QFD) DI CV MAJU BERSAMA MUHAMMAD RIDHO,MUHAMMAD RIDHO,MUHAMMAD RIDHO,"Wiyono, Sheila Amalia Salma","<p>Kecacatan yang sering timbul pada produk wadah telur dari hasil produksi pabrik antara lain penyok, berlubang, dan cacat warna (gosong). CV Maju Bersama merupakan sebuah perusahaan yang bergerak dibidang industri manufaktur, khususnya membuat wadah telur (<em>egg tray</em>). Proses produksi wadah telur merupakan salah satu faktor penting yang sangat mempengaruhi kualitas produk dari hasil produksi. Berdasarkan data yang diperoleh, persentase produk cacat berada diatas 1% sementara batas tingkat maksimum kecacatan produksi yang diinginkan oleh perusahaan adalah <1%. Penyebab kecacatan produk wadah telur antara lain adalah disebabkan oleh faktor <em>man</em>, <em>machine</em>, dan <em>method</em>. Tujuan penelitian ini adalah untuk mengidentifikasi penyebab produk cacat dan memberikan usulan perbaikan terhadap kualitas produk wadah telur yang tepat bagi perusahaan. Metode yang digunakan yaitu <em>Quality Function Deployment </em>(QFD). Berdasarkan penelitian yang dilakukan, nilai persentase cacat terbesar dibandingkan jenis cacat lainnya yaitu cacat gosong sebesar 70% dari jumlah produk yang defect. Diperlukannya perbaikan menggunakan beberapa tools untuk meminimasi jumlah produk defect pada proses pengovenan dengan menggunakan <em>Quality Function Deployment </em>(QFD), yang dibantu dengan menggunakan analisis <em>fishbone</em>, alternatif solusi, analisis 5 <em>why’s</em>, dan 5W-1H terkait dengan objek yang diteliti yang akhirnya peneliti dapat menentukan usulan rancangan perbaikan kualitas hasil produksi yaitu dengan membuat alat sistem <em>monitoring </em>menggunakan sensor pada mesin oven distasiun kerja proses pengovenan yang berpengaruh terhadap kualitas produk akhir dari produksi wadah telur. Kata Kunci: QFD, <em>Defect</em>, Kualitas Produk, <em>Eggtray</em>, Sensor, <em>Fishbone</em>, 5W-1H</p>",620.004 5 - Quality control-engineering,Karya Ilmiah - Skripsi (S1) - Reference,"Q-fd (quality Function Deployment), Quality  Management,",2022,"Universitas Telkom, S1 Teknik Industri"
Perancangan Sistem Penerjemah Sign Language to Text Berbasis Image Processing BAGAS RULI PANDAPOTAN,BAGAS RULI PANDAPOTAN,BAGAS RULI PANDAPOTAN,"Suci Aulia, Sugondo Hadiyoso","<p>Bahasa isyarat adalah bahasa yang digunakan untuk berkomunikasi dengan menggunakan gerakan tubuh dan/atau ekspresi wajah. Makna atau arti dari gerakan tubuh dalam bahasa isyarat juga telah disepakati agar dapat digunakan untuk bertukar informasi. Bahasa isyarat ini biasa digunakan oleh penyandang tunarungu dan tunawicara untuk saling bertukar informasi dengan masyarakat normal pada umumnya. Hal ini yang membuat masyarakat normal mengalami kesulitan untuk berkomunikasi karena tidak semua memahami arti dari bahasa isyarat tersebut. Sehingga, untuk mengatasi masalah tersebut dilakukan upaya perancangan sistem penerjemah agar dapat dimengerti oleh masyarakat umum. Pada Proyek Akhir ini, telah dirancang sistem penerjemah bahasa isyarat per karakter menggunakan metode Convolutional Neural Network dengan arsitektur VGG19 berbasis image processing dengan menggunakan bahasa pemrograman phyton. Data berupa dataset gambar gerakan tangan dalam bahasa isyarat yang dibagi menjadi tiga yaitu 520 citra BISINDO, 520 citra BISINDO NEW, dan 1040 citra BISINDO MIX akan dikumpulkan dan digunakan sebagai acuan objek pengenalan untuk pendeteksian sistem penerjemah ini, yang selanjutnya akan diproses untuk menjalankan program penerjemah bahasa isyarat per karakter ini menjadi sebuah teks. Berdasarkan hasil pengujian, dari 2 skenario yaitu 520 citra untuk pengujian dan pelatihan, dan 520 citra untuk validasi data dari hasil pengujian dan pelatihan diperoleh tingkat akurasi tertinggi sebesar 100% dengan menggunakan nilai epoch sebesar 20 dan batch size sebesar 8. Sistem ini dapat menerjemahkan bahasa isyarat BISINDO dari huruf A-Z dan 10 kata dengan rata-rata waktu proses penerjemahannya adalah 15.6 detik untuk 3 karakter, 16.4 detik untuk 4 karakter, 21 detik untuk 5 karakter, 23 detik untuk 6 karakter, dan 87 detik untuk 26 karakter (alfabet).</p>","621.382 - Artificial intelligence, Big data. Electrical engineering.",Karya Ilmiah - TA (D3) - Reference,Artificial Intelligence.,2022,"Universitas Telkom, D3 Teknologi Telekomunikasi"
PERANCANGAN SISTEM PERINGATAN DINI UNTUK HIDROPONIK BERBASIS IOT MUHAMMAD TAUFIK,MUHAMMAD TAUFIK,MUHAMMAD TAUFIK,"EKKI KURNIAWAN, PORMAN PANGARIBUAN","<p>Agrikultur merupakan pengetahuan tentang proses memproduksi makanan dari tumbuhan. Dalam pengelolaan Agrikultur terutama dalam proses bercocok tanam ditemukanlah sebuah metode baru yaitu metode Hidroponik. Metode Hidroponik merupakan metode bercocok tanam yang tidak mengguankan media tanah(lahan) melainkan menggunakan banyak media alternatif seperti air, pipa, dan lain-lain.</p>",620 - Engineering and allied operations,Karya Ilmiah - Skripsi (S1) - Reference,"Iot Enabled Smart Sensing, Internet Of Things,",2022,"Universitas Telkom, S1 Teknik Elektro"
Perancangan User Interface Website Informasi Layanan Vaksinasi dan Perkapalan Menggunakan Metode Goal Directed Design MUHAMMAD HARIZ,MUHAMMAD HARIZ,MUHAMMAD HARIZ,"Ati Suci Dian Martha, . Sri Widowati","<p>Kantor Kesehatan Pelabuhan (KKP) Kelas II Tarakan merupakan salah satu instansi pemerintah yang bergerak di bagian layanan vaksinasi dan kesehatan perkapalan yang berasal dari Kementerian Kesehatan RI yang berada di bawah dan bertanggung jawab kepada Direktur Jenderal Pencegahan dan Pengendalian Penyakit (Ditjen P2P). Berdasarkan hasil wawancara dengan pihak KKP Kelas II Tarakan, saat ini KKP Kelas II Tarakan belum memiliki sebuah website dan sedang merencanakan untuk membuat sebuah website sebagai sarana untuk menyampaikan informasi terbaru dan menarik untuk dibaca oleh pengguna, lalu agar penyampaian informasi bisa lebih cepat untuk disampaikan dan lebih cepat diterima oleh pengguna. Penelitian ini memberikan sebuah rekomendasi desain user interface website informasi layanan vaksinasi dan perkapalan dengan menggunakan metode goal directed design dengan objek penelitian atau studi kasus yaitu instansi KKP Kelas II Tarakan. Metode goal directed design ini mampu untuk mengetahui goal (tujuan) dari pengguna sehingga dapat memudahkan pengguna dalam mencapai tujuannya. Hasil perancangan ini diuji menggunakan metode system usability scale (SUS). Berdasarkan hasil pengujian SUS, didapatkan nilai sebesar 76,5 yang artinya sudah masuk ke dalam acceptability ranges yang acceptable atau dapat diterima dan adjective ratingsnya masuk diantara good dan excellent.</p>","729 - Design and decoration of structures and accessories, Interior architecture",Karya Ilmiah - Skripsi (S1) - Reference,"Design User Interface, Design Engineering,",2022,"Universitas Telkom, S1 Informatika"
Perangkat Pengendali Air Conditioner Untuk Menghemat Konsumsi Listrik Menggunakan Algoritma Fuzzy ROSARIA PUTRI MAHARDIKA,ROSARIA PUTRI MAHARDIKA,ROSARIA PUTRI MAHARDIKA,"Muhammad Ary Murti, Azam Zamhuri Fuadi","<p>AC (<em>Air Conditioner</em>) merupakan alat untuk mendinginkan ruangan. Penggunaan AC saat ini banyak digunakan oleh masyarakat umum tanpa melihat status sosialnya. Namun penggunaan AC  ini memakan banyak konsumsi. Banyak dari mereka yang lupa untuk mematikan AC saat sudah tidak digunakan. Penggunaan listrik yang tidak bijak ini akan mengakibatkan semakin menipisnya persediaan energi listrik. Pada penelitian ini dibuat “Perangkat Pengendali Beban Listrik AC Dengan Menggunakan Algoritma <em>Fuzzy</em>” dengan metode mamdani. Masukan <em>fuzzy</em> <em>logic</em> meliputi suhu set pengguna dan suhu luar ruangan yang akan menghasilkan <em>output</em> berupa suhu ruangan yang ideal. Tipe AC yang akan digunakan adalah AC <em>split</em> dan metode logika <em>fuzzy</em> yang digunakan adalah metode mamdani. Hasil dari penelitian ini yaitu peneliti melakukan uji coba konsumsi listrik AC dengan sistem <em>fuzzy</em> dan tanpa sistem <em>fuzzy</em>. Berdasarkan pengujian yang dilakukan didapatkan rata-rata konsumsi listrik AC sebelum diterapkan sistem <em>fuzzy</em> adalah 1,22kWh dan setelah diterapkan sistem <em>fuzzy</em> adalah 0,78kWh. Didapatkan penghematan sebesar 36,16%. Penghematan pada perangkat yang dibuat akan efektif jika perangkat bekerja pada daerah yang memiliki suhu tinggi. Perangkat yang dibuat diharapkan akan menjadi solusi untuk menghemat konsumsi daya pada AC.<b><i> </i></b></p>",511.313 - fuzzy logic,Karya Ilmiah - Skripsi (S1) - Reference,"Fuzzy Logic, Algorithm Analysis,",2022,"Universitas Telkom, S1 Teknik Elektro"
"PERENCANAAN PEMBANGUNAN JARINGAN 4G LTE DI
BANDUNG PADA FREKUENSI 2100 MHZ
MENGGUNAKAN SOFTWARE ATOLL Achmad Setiaji",Achmad Setiaji,Achmad Setiaji,Bobby Juan Pradana,"Teknologi dan komunikasi semakin berkembang pesat karena semakin banyak kebutuhan manusia dalam teknologi dan komunikasi. Perkembangan itu salah satunya adalah pada bidang telekomunikasi. Saat pertama di gunakan masih memerlukan banyak kabel untuk menghubungkan satu sama lain, untuk sekarang ini pengguna layanan komunikasi lebih banyak menggunakan smartphone dan membutuhkan jaringan komunikasi seluler.  Pada penelitian proyek akhir ini perancangan LTE-Advanced menggunakan bandwidth 20 MHz pada frekuensi 2100 Mhz. Perancangan LTE-Advanced menggunakan metode coverage area di Kota Bandung.  Parameter yang dianalisis pada penelitian ini antara lain: jumlah site, signal level, dan CINR level, berdasarkan simulasi pada software Atoll 2.8.1. Untuk perancangan jumlah site diperoleh sebesar 34 site, signal level untuk klasifikasi daerah dense urban sebesar -78,21 dBm, klasifikasi daerah urban sebesar -84,96 dBm, klasifikasi daerah sub urban sebesar -88,94 dBm. Untuk nilai CINR didapatkan hasil dari klasifikasi daerah dense urban sebesar 8 dB, klasifikasi daerah urban sebesar 14 dB, klasifikasi daerah sub urban sebesar 10,5 dB. Berdasarkan hasil analisis didapatkan hasil bahwa jaringan dari setiap klasifikasi memenuhi syarat KPI Vendor Huawei atau dapat dikatakan memiliki kualitas yang baik.","004.6 - Data communications, computer communications",Karya Ilmiah - TA (D3) - Reference,#n/a,2016,Institut Teknologi Telkom Jakarta
PERENCANAAN RADIO DIGITAL BACKHAUL LINK MULTIPLE HOP - Syafarida,- Syafarida,- Syafarida,Yus Natali,"Sistem komunikasi dengan menggunakan frekuensi radio dianggap mampu untuk memenuhi kebutuhan manusia dalam melakukan komunikasi secara cepat dan efisien. Khususnya kebutuhan komunikasi manusia yang bertempat tinggal  di daerah dengan kondisi dataran yang berbukit-bukit, dimana pembangunan site tersebut harus menggunakan titik lain agar sampai ke titik yang dituju. Sehingga perencanaan link radio digital ini menggunakan sistem multiple hop dengan jumlah hop yang digunakan adalah dua hop.Tujuan proyek akhir ini adalah merencanakan pembangunan site baru di area Pandeglang Banten, menghitung kondisi line of sight secara software, dan menganalisa hasil performansi power link budget. Perangkat radio yang digunakan adalah Huawei RTN 950. Metodologi penelitiannya adalah studi literatur, observasi langsung dan data survey. Langkah-langkah perencanannya meliputi : penentuan lokasi, pemilihan sub-system radio, penentuan rute radio link dan konfigurasi radio link. Sedangkan parameter yang akan dianalisa dalam proyek akhir ini adalah line of sight, Power Link Budget, dan performansi hasil perencanaan.
Berdasarkan hasil perencanaan link radio digital backhaul link multiple hop didapatkan bahwa kedua hop dalam kondisi LOS dengan tinggi tower yang sudah ada. Didapatkan nilai RSL ? Rth untuk hop 1 (-38,63 dBm ? -76,50 dBm), Fading Margin ? 30 dB (FM = 37,88 dB), Availability ? 99.995% (99,99999%). Sedangkan untuk hop 2 juga didapatkan nilai RSL ? Rth (-41,50 dBm ? -76,50 dBm), Fading Margin ? 30 dB (FM = 35 dB), Availability ? 99.995% (99,99999%). Dengan hasil performansi tersebut, maka kedua hop tersebut dalam kondisi baik dan hasil perencanaan berhasil.",680 -,Karya Ilmiah - TA (D3) - Reference,#n/a,2017,Institut Teknologi Telkom Jakarta
PERENCANAAN RUTE KONEKTIVITAS SISTEM KOMUNIKASI KABEL LAUT BACKBONE SERAT OPTIK DI WILAYAH JAYAPURA Tinus Bambang Risard Ansanay,Tinus Bambang Risard Ansanay,Tinus Bambang Risard Ansanay,M Tamsil Hariri,"Kebutuhan masyarakat saat ini akan akses internet yang cepat semakin meningkat. Jaringan akses tembaga yang digunakan selama ini dinilai masih belum bisa untuk menampung bandwidth yang besar dan kecepatan yang tinggi. Untuk dapat memenuhi kebutuhan bandwidth yang besar dan kecepatan yang tinggi diperlukan media akses yang dapat memenuhi hal tersebut. Saat ini PT. Telkom sedang membangun infrastruktur jaringan akses Kabel Laut Backbone Serat Optik yaitu SMPCS (Sulawesih-Maluku-Papua Cable System) Fiber Optik yang diintegrasikan dengan teknologi sumber cahaya yang dapat meningkatkan kapasitas bandwidth dan memberikan layanan triple play.Pada proyek akhir ini penulis merancang Rute Konektivitas Sistem Komunikasi Kabel Laut Backbone Serat Optik pada wilayah Jayapura Papua. Perancangan dimulai dengan mengumpulkan data berupa rute-rute konektivitas Kawasan Timur dan spesifikasi perangkat. Setelah itu dianalisis berdasarkan parameter yang mempengaruhi kapasitas jaringan Backbone Serat Optik yaitu OTDR JDSU MTS 6000.
Hasil standar analisis total range noise serat optik yang ditentukan oleh PT. Telkom Witel Papua sebesar minimal 0,3 dB/km dan maksimal 0,4 dB/km. Hasil ini menunjukkan sudah memenuhi standar kelayakan ITU-T dengan persinyalan OTDR JDSU MTS 6000. Untuk kelayakan standar analisis yang masih diijinkan adalah panjang gelombang 1310 nm sampai 1550 nm sehingga dapat disimpulkan bahwa simulasi berjalan dengan baik dan sesuai standar kelayakan ITU-T  yang ditetapkan","621 - Applied physics, mechanical engineering",Karya Ilmiah - TA (D3) - Reference,#n/a,2017,Institut Teknologi Telkom Jakarta
"Political Communication in the Time of Coronavirus Jay G. Blumler, Peter Van Aelst","Jay G. Blumler, Peter Van Aelst","Jay G. Blumler, Peter Van Aelst",,"This book examines how the COVID-19 pandemic impacted the flows of communication between politicians, journalists, and citizens.",320.014 - Political science- Language and communication,Buku - Elektronik (E-Book),"Communication In Politics, Political Communication,",2022,Routledge
PROTOTIPE KOMTROL PORTAL PARKIR BERBASIS ARDUINO DENGAN KOMUNIKASI MELALUI LASER DAN INFRARED Yusup Wahyu Adi,Yusup Wahyu Adi,Yusup Wahyu Adi,- Suyatno,"Apartemen adalah salah satu hunian berdesain rumah susun namun telah dilengkapi dengan berbagai fasilitas dan pelayanan mewah, ekonomis dan praktis yang dapat menunjang kemudahan hidup. Tempat parkir adalah salah satu bagian penting dalam apartemen, mengingat hampir seluruh penghuni apartemen memiliki kendaraan pribadi khususnya mobil. Untuk menjaga keamanan dan kenyamanan penghuni apartemen, pihak pengelola apartemen dituntut untuk memberikan desain yang terbaik, baik dalam tata ruang maupun teknologi untuk layanan parkir. Tempat parkir dalam suatu apartemen biasanya berada di bagian basement, dan untuk loading dock berada di basement dimana posisi portal dengan petugas berjauhan. Untuk mempermudah dan efisiensi waktu serta tenaga kerja, peneliti merancang prototitpe kontrol portal parkir berbasis arduino dengan komunikasi melalaui laser dan infrared. Hasil pengujian secara implementasi menemukan formula baru dalam dunia parkir yaitu, ketika push button di tekan sinar laser mengerim inputan ke sensor penerima laser, buzzer berbunyi untuk menjalakan motor servo untuk membuka portal dan infrared mendeteksi kendaran. Jika sudah melawati sensor infrared maka portal menutup. Saat ini teknologi sudah semakin canggih, jadi petugas parkir tidak harus menghampiri ke besment, cukup menekan push button yang berada di pos. Dimana tombol dapat mengirim sinyal kepada portal yang telah dilengkapi dengan wireless optical.","004 - Data processing, Computer science",Karya Ilmiah - TA (D3) - Reference,#n/a,2019,Institut Teknologi Telkom Jakarta
PROTOTIPE SISTEM KEAMANAN HELM SEPEDA MOTOR DENGAN PERINTAH SUARA VIA SMS BERBASIS ARDUINO UNO Muhammad Mujadid Kamal,Muhammad Mujadid Kamal,Muhammad Mujadid Kamal,M Roihan,"Seiring meningkatnya tingkat pencurian helm sepeda motor yang akhir-akhir ini sering terjadi, dan menjadikan helm lebih aman ketika ditinggal ditempat parkir. Di perlukanpenerapan teknologi berbasis arduino uno dengan harapan memberikan kenyamanan dan kemudahan bagi pengguna sepeda motor dalam meninggalkan helm di tempat parkir. Pengguna sistem ini dapat mengetahui ketika jarak helm dengan sepeda motor melebihi jarak 7 meter, maka sistem ini akan memberi informasi ke pemilik helm melalui SMS bahwa helm diluar jangkauan dan buzzer pada helm akan aktif. Sistem ini bertujuan untuk mengurangi tingkat kejahatan pencurian helm yang sering terjadi di tempat parkir. Dengan perancangan sistem ini dapat meminimaisir pencurian hem. Hasil yang di dapatkan dari penulisan yaitu alat bekerja pada jarak di atas 7 meter dan memberikan sinyal sms pada pemilik helm serta alarm sebagai penanda bahwa hem terdeteksi dicuri.","004 - Data processing, Computer science",Karya Ilmiah - TA (D3) - Reference,#n/a,2019,Institut Teknologi Telkom Jakarta
PROTOTIPE SISTEM KEAMANAN KUNCI ELEKTRIK MENGGUNAKAN KODE SUARA BERBASIS ARDUINO Amanda Nurul Praditya,Amanda Nurul Praditya,Amanda Nurul Praditya,Hary Nugroho,"Pada zaman sekarang ini perkembangan ilmu pengetahuan dan teknologi telekomunikasi semakin terus maju dan berkembang dengan pesat yang membawa dampak positif bagi manusia, bahkan telah sampai pada zaman perintah suara. Sistem keamanan pada kunci rumah saat ini kebanyakan merupakan sistem keamanan manual berupa gembok atau kunci konvensional, karena pemilik rumah terutama lansia sering lalai dalam mengunci pintu yang mengakibatkan pencurian atau tindak kejahatan lain sejenisnya semakin kerap terjadi pada rumah, maka sangat dibutuhkan keamanan rumah dan bersifat mutlak. Metode dalam proyek akhir ini akan dirancang alat sistem pengunci elektrik pada pintu rumah menggunakan kode suara berbasis Arduino sangat effisien dari input password pada umumnya. Digunakan modul EasyVR sebagai modul pengenalan suara. Pengolahan suara digital dikontrol dengan sensor suara tersebut untuk mengenali adanya kode suara yang dideteksi. Dan hasil atau luaran dari penelitian ini adalah terciptanya Prototipe Sistem Pengunci Elektrik pada Pintu Rumah menggunakan Kode Suara Berbasis Arduino.","004 - Data processing, Computer science",Karya Ilmiah - TA (D3) - Reference,#n/a,2019,Institut Teknologi Telkom Jakarta
PROTOTYPE ROBOT PENCANGKUL TANAH DENGAN SISTEM KONTROL BLUETOOTH MELALUI APLIKASI ANDROID Tito De Avincent,Tito De Avincent,Tito De Avincent,Ilfiyantri Intyas,"Smartphone android kini sudah banyak digunakan hampir semua orang menggunakannya. Smartphone sudah menjadi hal terpenting yang harus dibawa kemanapun, karena kegunaannya yang sangat banyak, terutama kegunaan  Aplikasi aplikasi didalamnya, android ini menggunakan bluetooth untuk mengirim sinyal dari aplikasi android ke robot tersebut. Setiap perintah yang dilakukan secara elektronik. Untuk mengaplikasikannya penguna hanya tinggal mengoperasikan dengan system android. Robot prototype dapat di koneksikan melalui Bluetooth dan dikontrol melaui aplikasi android, robot ini bisa  mempermudah perkerjaan patani dalam mencangkul tanah. Robot bisa di gunakan  dengan aplikasi berjarak 19 meter, jika lebih dari 20 meter koneksi bluetooth ke robot terputus. Robot dapat control seesuai keingan user, jika user ingin menggerakan roda, user bisa menekan tombol maju, mundur, kanan, kiri dan jika user ingin mencangkul, user bisa mengaktifkan mode cangkul, setelah aktif user bisa menekan tombol A, B, C, D.","004 - Data processing, Computer science",Karya Ilmiah - TA (D3) - Reference,#n/a,2019,Institut Teknologi Telkom Jakarta
Radar for Fully Autonomous Driving (Artech House Radar Library) Matt Markel,Matt Markel,Matt Markel,,"Radar specialists offer a reference for engineers currently working on autonomous vehicles and/or working on automotive radar development, as well as engineers in adjacent fields who need to keep abreast of such developments. They explain how to engage with radar designers, how to structure and set requirements for automotive radars, how to address system safety needs for radars in fully autonomous vehicles, how to assess weather impact on the radar and its ability to support autonomy, and how to include weather effects into specifications for radars. Annotation ©2022 Ringgold, Inc., Portland, OR (protoview.com)",621.384 8 - Radar,Buku - Elektronik (E-Book),"Radar, Automatic Control Engineering,",2022,Artech House
RANCANG BAANGUN SECURITY PINTU RUMAH MENGGUNAKAN QR CODE (QUICK RESPONSE CODE) BERBASIS ARDUINO Tantya Jelita,Tantya Jelita,Tantya Jelita,M Roihan,"Keamanan adalah hal penting dalam kehidupan sehari-hari. Keamanan memberikan kenyamanan dan ketenangan bagi setiap orang sehingga dapat menjalankan rutinitas sehari – hari dengan baik. Keamanan dapat dimulai dari hal kecil yaitu keamanan rumah dan keluarga. Kunci rumah memegang peranan penting dalam sistem keamanan rumah. Smart door lock merupakan pengembangan dari kunci pintu rumah manual atau gembok konvesional. Penelitian ini menciptakan teknologi alternatif pada kunci rumah dengan memanfaatkan teknologi yang mudah didapatkan. Alat ini menggunakan arduino uno sebagai mikrokontroler yang menjadi otak dari solenoid, dan android sebagai pengendali QR Code reader. QR Code reader di android dijalankan menggunakan aplikasi pihak ketiga yaitu QR Code Scanner. Bluetooth HC – 06 digunakan untuk menghubungkan aplikasi QR Code Scanner di android dengan arduino. Pengujian alat ini dijalankan pada platform android dan komponen hardware maupun software dapat berjalan dengan baik. Hasilnya pintu dapat terbuka secara otomatis setelah android melakukan scanner pada LCD yang terdapat pada rancangan alat tersebut.","004 - Data processing, Computer science",Karya Ilmiah - TA (D3) - Reference,#n/a,2019,Institut Teknologi Telkom Jakarta
RANCANG BANGUN ALAT PENDETEKSI NILAI UANG UNTUK MEMBANTU TUNANETRA BERBASIS ARDUINO Reza Abdillah,Reza Abdillah,Reza Abdillah,M Yana Hardiman,"Kondisi para penyandang cacat sangat membatasi aktifitas yang dapat dilakukan oleh orang tersebut, sehingga mereka butuh orang lain untuk dapat membantu mereka berjalan, mengetahui nilai uang, mengetahui tingkat kematangan buah, dan lain lain. Untuk dapat mengetahui nilai dari uang kertas, perlu mata untuk dapat melihat nilai dari uang tersebut.Untuk para penyandang tuna netra sulit sekali untuk mengetahui nilai uang, kecuali uang tersebut masih sangat baru dan rata dan ukurannya bisa dibandingkan dengan yang lain. Para penyandang tuna netra seringkali tertipu dengan jumlah uang yang diterimanya. Oleh karena itu disini penulis merancang alat bantu untuk tuna netra menggunakan sensor warna dan modul pemutar suara. Setiap uang kertas memiliki warna yang berbeda beda, oleh karena itu disini penulis memanfaatkan sensor warna untuk dapat membedakan mata uang dan modul pemutar suara untuk memberikan informasi nilai mata uang yang dideteksi. Akan tetapi tata cara dan prosedur sensor warna dapat mendeteksi uang dengan baik harus diperhatikan sehingga warna yang dideteksi tidak salah karena di dalam selembar uang banyak sekali warna ynag berbeda beda, sehingga posisi uang harus pas agar nilai yang dideteksi akurat",005.3 - Computer programs,Karya Ilmiah - TA (D3) - Reference,#n/a,2017,Institut Teknologi Telkom Jakarta
RANCANG BANGUN ANTENA MIKROSTRIP PATCH RECTANGULAR DUAL-BAND PADA APLIKASI WLAN Dikka Atriyadi,Dikka Atriyadi,Dikka Atriyadi,Yus Natali,"Antena mikrostrip saat ini merupakan salah satu antenna yang  sangat pesat perkembangannya dalam sistem telekomunikasi. Antena mikrostrip telah banyak digunakan karena memiliki banyak keuntungan seperti bentuknya yang ringkas, praktis dan mudah untuk mengatur polarisasinya,  sehingga banyak diaplikasikan pada peralatan – peralatan telekomunikasi modern  saat ini. Penelitian ini membahas bagaimana proses merancang dan simulasi antena mikrostrip pada rentang frekuensi 2.4 GHz  dan 5.8 GHz untuk mendukung teknologi WiFi (Wireless Fidelity) dengan menggunakan software simulator Ansoft HFSS v.13.0. Metode pencatuan yang digunakan feedline. Hasil pengukuran menggunakan patch hasil perancangan dengan simulasi didapatkan nilai VSWR padafrekuensi 2,4GHzsebesar 1.398 dengan return loss sebesar -15,593 dB dan pada frekuesnsi 5,8 GHz nilai VSWR sebesar 1,155 dengan returnloss sebesar -22,854 dB. gain yang didapat dari hasil realisasi antenna mikrostrip patch rectangular adalah sebesar 4  dB dengan pola radiasi  yang  didapat adalah polaradiasi terarah.","621 - Applied physics, mechanical engineering",Karya Ilmiah - TA (D3) - Reference,#n/a,2017,Institut Teknologi Telkom Jakarta
"RANCANG BANGUN ANTENA MIKROSTRIP PATCH TRIANGULAR METODE PARASITIC UNTUK APLIKASI LTE DI FREKUENSI 2,3 GHz Dhio Medianto",Dhio Medianto,Dhio Medianto,M Yana Hardiman,"4G LTE merupakan teknologi telekomunikasi yang terbaru dan memiliki efisiensi serta kecepatan akses data yang tinggi. Untuk menunjang teknologi tanpa kabel dibutuhkan suatu antena yang juga memiliki performansi yang maksimum yang bisa diaplikasikan pada 4G LTE. Salah satu antena yang cocok adalah antena mikrostrip karena memiliki dimensi yang kecil dan ringan serta mudah dipabrikasi. Pada tugas akhir ini dirancang suatu antena mikrostrip patch triangular untuk aplikasi LTE yang bekerja pada frekuensi 2,3 GHz dengan menggunakan metode parasitic dengan tujuan memperbesar bandwidth dan teknik saluran pencatu tidak langsung atau microstrip feed line.Dari hasil simulasi didapatkan kenaikan bandwidth yang signifikan yaitu sebesar 21,1% dari 219 MHz menjadi 265 MHz.  Sedangkan dari hasil pengukuran didapatkan hasil bandwidth sebesar 245 MHz (2185 MHz - 2430 MHz). Nilai return loss sebesar -16,412 dB dan nilai VSWR sebesar 1,356. Pola radiasi yang didapatkan memiliki daya pancaran ke segala arah atau omnidirectional. Gain yang dihasilkan dari pengukuran sebesar 5,43 dBi.","621 - Applied physics, mechanical engineering",Karya Ilmiah - TA (D3) - Reference,#n/a,2017,Institut Teknologi Telkom Jakarta
"RANCANG BANGUN ANTENA MIKROSTRIP RING RECTANGULAR UNTUK APLIKASI WIFI 2,4 GHZ Fiqih Rohman",Fiqih Rohman,Fiqih Rohman,- Suyatno,"Telekomunikasi adalah salah satu bidang yang memegang peranan penting di abad ini. Orang bisa saling bertukar informasi dengan telekomunikasi. Seiring dengan perkembangan aktivitas manusia yang semakin mobile, maka dituntut pula suatu pola komunikasi yang mudah dilakukan di mana saja. Oleh karena itu, kemudian munculkonsep komunikasi yang tidak lagi menggunakan kabel sehingga memungkinkan pengguna bebas bergerak kemanapun. Sistem komunikasi ini disebut sistem komunikasimobile wireless, yang merupakan bagian dari sistem komunikasi radio.Antena merupakan bagian yang menjadi ciri khas sistem komunikasi radio. Berbagai jenis antena telah banyak diciptakan dan dikembangkan untuk beragam aplikasi. Salah satunya adalah aplikasi WIFI. WIFI digunakan untuk komunikasi data dengan luas cakupan meliputi daerah satu gedung, satu kantor, satu wilayah dan sebagainya. Frekuensi yang digunakan untuk WIFI adalah sekitar 2,4 GHz. Ada berbagai jenis antena yang dapat digunakan pada WIFI, salah satunya adalah antena mikrostrip. Untuk proses simulasi antena ini menggunakan aplikasi AWR (Advanced Workload Repository) hasil dari simulasi menunjukkan bahwa antena bekerja pada frekuensi 2.4 GHz menghasilkan VSWR (Voltage Standing Wave Ratio) 1.204 dBi , RL (Return loss) -20.67 dBi . Sedangkan hasil dari pengukuran antena VSWR (Advanced Workload Reposiotry) 1.05 , RL (Return Loss) -33.06 dBi dimana hasil pengukuran lebih baik dari pada secara simulasi.","621 - Applied physics, mechanical engineering",Karya Ilmiah - TA (D3) - Reference,#n/a,2017,Institut Teknologi Telkom Jakarta
