Title,Field1,Penulis1,Penulis2,Abstrak,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
Pengaruh Gaya Kepemimpinan dan Budaya Organisasi terhadap Kinerja Karyawan Pada PT Jasaraharja Putera Jakarta RIO MAPPAWARE,RIO MAPPAWARE,RIO MAPPAWARE,Syarifuddin,"Perkembangan teknologi yang semakin kompetitif menuntut organisasi untuk bergerak cepat dan lebih responsif, hal ini dilakukan agar perusahaan bisa menang dalam persaingan dan secara berkelanjutan terus tumbuh di atas pesaing. Peran sumber daya manusia yang berkualitas sangat penting bagi perusahaan yang memiliki karyawan dengan kinerja yang tinggi. Faktor-faktor yang mempengaruhi kinerja karyawan diantaranya adalah gaya kepemimpinan dan budaya organisasi. Tujuan dari peneltian ini adalah untuk mengetahui dan menganalisis pengaruh gaya kepemimpinan dan budaya organisasi terhadap kinerja karyawan pada PT Jasaraharja Putera Jakarta. 
Penelitian ini menggunakan metode kuantitatif dengan jenis penelitian deskriptif dan kausalitas. Pengambilan sampel dilakukan dengan metode probabilty sampling dan jumlah responden sebanyak 62 orang karyawan PT Jasaraharja Putera Jakarta. Teknik analisis data yang digunakan adalah analisis deskriptif dan analisis regresi linier berganda.
Dari hasil analisis deskriptif menunjukan bahwa gaya kepemimpinan, budaya organisasi dan kinerja karyawan berada pada kategori tinggi. Hasil penelitian secara parsial menunjukan bahwa gaya kepemimpinan berpengaruh terhadap kinerja karyawan sebesar 5,9% dan secara parsial budaya organisasi berpengaruh terhadap kinerja karyawan sebesar 57,6%. Hasil penelitian secara simultan menunjukan bahwa gaya kepemimpinan dan budaya organisasi berpengaruh secara positif dan signifikan terhadap kinerja karyawan pada PT Jasaraharja Putera Jakarta sebesar 63,5% sedangkan sisanya sebesar 36,5% dipengaruhi oleh faktor lain yang tidak diteliti dalam penelitian ini.",658.3 - Personnel management,Karya Ilmiah - Skripsi (S1) - Reference,Human  Resources,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
"PENGARUH GAYA KEPEMIMPINAN TERHADAP
KINERJA KARYAWAN PADA DIVISI FINANCE DI
BOBOBOX BANDUNG NURUL ANNISA",NURUL ANNISA,NURUL ANNISA,Fauzan Aziz,"ABSTRAK
Salah satu hal penting dalam pengelolaan sumber daya manusia, adalah dengan 
menerapkan kepemimpinan. Penelitian ini bertujuan untuk mengetahui pengaruh gaya 
kepemimpinan terhadap kinerja karyawan pada karyawan divisi finance di Bobobox 
Bandung.
Metode penelitian ini menggunakan metode kuantitatif. Teknik penentuan 
sample menggunakan purposive sampling. Pengumpulan data dilakukan melalui 
penyebaran kuesioner online melalui goggle form pada 75 responden dengan 35 item 
pernyataan. Teknik pengolahan data dilakukan dengan analisis deskriptif dan regresi 
linier sederhana.
Hasil penelitian menunjukan bahwa gaya kepemimpinan dan kinerja karyawan 
pada divisi finance di Bobobox sudah termasuk dalam kategori sangat baik. Hasil 
penelitian juga menunjukan bahwa gaya kepemimpinan memiliki pengaruh terhadap 
kinerja karyawan sebesar 48,6%. 
Kata Kunci : Gaya Kepemimpinan, Kinerja Karyawan, Sumber Daya Manusia, 
Bobobox Bandung.",658.3 - Personnel management,Karya Ilmiah - Skripsi (S1) - Reference,Human Resources Management,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
"PENGARUH GAYA KEPEMIMPINAN TRANSFORMASIONAL TERHADAP KINERJA KARYAWAN DI PT.PEGADAIAN INDONESIA
(Studi Pada Divisi Sumber Daya Manusia PT. Pegadaian cabang Cikudapateuh Bandung) DANDY YULIAN ALFARIDZIE",DANDY YULIAN ALFARIDZIE,DANDY YULIAN ALFARIDZIE,Bachruddin Saleh Luterlean,"Penelitian ini dilatar belakangi permasalahan terkait bagaimana cara perusahaan 
dapat mempertahankan kinerja karyawan sehingga dapat mendukung pencapaian 
tujuan perusahaan, yaitu salah satunya dengan peran kepemimpinan didalam suatu 
perusahaan sangat menentukan keberhasilan suatu perusahaan. Gaya kepemimpinan 
menjadi salah satu faktor yang dapat mempengaruhi kinerja karyawan. Penelitian ini 
bertujuan untuk mengetahui dan menganalisis gaya kepemimpinan transformasional 
dengan kinerja karyawan pada PT. Pegadaian cabang cikudapateuh.
Metode penelitian yang digunakan dalam penelitian ini adalah metode 
kuantitatif dengan jenis penelitian deskriptif-kausalitas. Pengambilan sampel 
dilakukan dengan teknik non probability sampling yang digunakan adalah sampel 
jenuh dengan 30 karyawan di PT Pegadaian cabang Cikudapateuh.. teknik analisis data 
yang digunakan analisis deskriptif dan analisis regresi sederhana.
Berdasarkan hasil analisis deskriptif gaya kepemimpinan transformasional 
sudah dilakukan dengan sangat baik dan kinerja karyawan sudah dilakukan dengan 
sangat baik. Berdasarkan hasil penelitian menunjukan bahwa gaya kepemimpinan
trasnformasional berpengaruh positif dan signifikan terhadap kinerja karyawan 
dengan besaran pengaruhnya sebesar 62,4% sisanya dipengaruhi variabel lain yang
tidak diteliti dalam penelitian ini.",658.3 - Personnel management,Karya Ilmiah - Skripsi (S1) - Reference,Human Resource Management,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
PENGARUH GAYA KEPEMIMPINAN TRANSFORMASIONAL TERHADAP KINERJA KARYAWAN PT BANK PEMBANGUNAN DAERAH SUMATRA BARAT CABANG BATUSANGKAR ANGWEN GYNOLLA,ANGWEN GYNOLLA,ANGWEN GYNOLLA,Rohmat Saragih,"Penelitian ini dilatarbelakangi oleh beragam gaya kepemimpinan yang ada yang menjadi ciri khas pemimpin dalam menjalankan organisasinya. Kinerja Bank Nagari dalam kurun waktu 3 tahun kebelakang menjadi perhatian utama dalam penelitian ini. Tujuan penelitian ini adalah untuk mengatahui dan menganalisis kinerja karyawan di Bank Pembangunan Daerah Sumatera Barat (Bank Nagari Cabang Batusangkar) serta mengetahui dan menganalisis gaya kepemimpinan transformasional pada Bank tersebut.Tujuan dari penelitian ini adalah untuk mengetahui gaya kepemimpinan transformasional dan kinerja karyawan di Bank Nagari Cabang Batusangkar. Penelitian ini dilakukan dengan teknik analisis deskriptif dan kausalitas, yakni analisis regresi sederhana dengan menggunakan bantuan SPSS 25. Jumlah sampel yang olah sebanyak 50 sampel dengan teknik sampling jenuh. Hasil penelitian menunjukan bahwa variabel gaya kepemimpinan transformasional berada dalam kategori baik begitu juga variabel kinerja karyawan. Hasil analisis regresi sederhana menunjukan gaya kepemimpinan transformasional berpengaruh signifikan terhadap kinerja karyawan.",658.3 - Personnel management,Karya Ilmiah - Skripsi (S1) - Reference,Human Resource Management,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
"PENGARUH GAYA KEPEMIMPINAN, MOTIVASI, PENGHARGAAN (REWARD) TERHADAP KINERJA KARYAWAN KANTOR PLASA TELKOM INDONESIA DAERAH RAJAWALI BANDUNG. CINDY FAUZIATI",CINDY FAUZIATI,CINDY FAUZIATI,Mahir Pradana,"Penelitian ini dilakukan untuk mengetahui pengaruh gaya kepemimpinan, motivasi, dan penghargaan (reward) terhadap kinerja karyawan kantor Plasa Telkom Indonesia daerah Rajawali Bandung. Tujuan dilakukannya penelitian ini adalah untuk mengetahui dan menganalisis pengaruh gaya kepemimpinan, motivasi, dan penghargaan (reward) secara simultan dan parsial terhadap kinerja karyawan di Plasa Telkom Indonesia daerah Rajawali Bandung. Penelitian ini menggunakan metode kuantitatif dengan jenis penelitian deskriptif dan kausalitas. Pengambilan sampel dilakukan dengan metode probability sampling dan jumlah responden sebanyak 38 orang. Teknik analisis data yang digunakan adalah analisis deskriptif dan analisis regresi linear berganda. Hasil penelitian menunjukkan bahwa kinerja karyawan masuk dalam kategori baik. Gaya kepemimpinan masuk dalam kategori sangat baik, motivasi dan penghargaan masuk dalam kategori baik. Berdasarkan hasil pengujian hipotesis, gaya kepemimpinan,motivasi dan penghargaan secara simultan berpengaruh signifikan terhadap kinerja karyawan di Plasa Telkom Indonesia daerah Rajawali Bandung. Secara parsial, gaya kepemimpinan, motivasi, dan penghargaan berpengaruh signifikan terhadap kinerja karyawan di Plasa Telkom Indonesia daerah Rajawali di Kota Bandung.",658.3 - Personnel management,Karya Ilmiah - Skripsi (S1) - Reference,Human Resource Management,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
PENGARUH HARGA DAN KESADARAN MEREK TERHADAP KEPUTUSAN PEMBELIAN KARTU PROVIDER BY.U DI KOTA BANDUNG NOORGIA NUGRAHA HADIYAT,NOORGIA NUGRAHA HADIYAT,NOORGIA NUGRAHA HADIYAT,R. Nurafni Rubiyanti,"Saat ini perkembangan internet sudah tidak bisa lagi dipisahkan dengan kehidupan sehari-hari. Setiap orang dapat mengakses internet memalui koneksi selular dan juga wifi yang tersedia, sehingga setiap orang membutuhkan sebuah provider internet untuk dapat mengakses internet. Layanan jasa telekomunikasi di Indonesia telah mengalami perkembangan yang cukup pesar, kita dapat melihat dengan adanya banyak operator seluler yang bersaing di sektor penyedia layanan ini. Pasar yang potensial dan kebutuhan tinggi akan berkomunikasi dalam menggunakan internet, membuat kegiatan layanan telekomunikasi memiliki daya tarik tersendiri. Provider internet yang menyediakan berbagai fitur serta keunggulan yang dimiliki telah menciptakan industry telekomunikasi yang kompetitif, termasuk di Indonesia. 
PT Telekomunikasi Selular adalah salah satu penyedia jasa internet di Indonesia. Mulai didirikan pada 26 Mei 1995, Telkomsel sudah melayani lebih dari 170 juta pengguna di Indonesia. Untuk mendapatkan pelanggan atau bahkan memperoleh pelanggan dari operator lain, berbagai jenis program pemasaran telah dilakukan oleh perushaan penyedia jasa internet. Mulai dari promo, hingga menambah fitur-fitur yang inovatif. Selain itu, saat ini telah mendorong banyak operator baru bermunculan di Indonesia untuk bersaing dalam industri telekomunikasi. Seiring berjalannya waktu bermunculan produk provider internet bebasis digital, salah satu merek provider internet berbasis digital di Indonesia adalah by.U.
Penelitian ini memiliki tujuan untuk mengetahui pengaruh yang dimiliki harga dan kesadaran merek terhadap keputusan pembelian provider by.U di Kota Bandung, baik secara parsial maupun simultan.
Penelitian ini dilakukan dengan objek penelitian yaitu produk provider digital by.U di Kota Bandung dengan menggunakan harga dan kesadaran merek sebagai variabel bebas dan keputusan pembelian sebagai variabel terikat. Pengumpulan data dilakukan melalui kuesioner yang disebar kepada 100 responden pengguna by.U dan teknik analisis data menggunakan teknik analisis deskriptif dan analisis regresi linier bergandan dengan menggunakan IBM SPSS Statistics 24
Hasil penelitian menunjukkan bahwa harga dan kesadaran merek, secara simultan memiliki pengaruh terhadap keputusan pembelian provider by.U di Kota Bandung. hasil uji koefisien determinasi didapatkan sebesar 59.8%, sisanya sebesar 40,2% adalah variabel lain yang tidak diteliti dalam penelitian ini.
Saran yang dapat diberikan kepada perusahaan, yaitu untuk memerhatikan harga yang ditawarkan kepada konsumen dan meningkatkan kesadaran merek dari produknya agar lebih diketahui konsumen di industry tersebut. Sedangkan bagi peneliti selanjutnya untuk menggunakan variabel lain yang tidak diteliti pada penelitian ini.",658.81 - Marketing Management,Karya Ilmiah - Skripsi (S1) - Reference,Business Marketing,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
"PENGARUH HARGA DAN KUALITAS PRODUK TERHADAP
MINAT BELI MASYARAKAT
(UMKM Tahu di Desa Sambong) DJIHAN AYU WULANDARI",DJIHAN AYU WULANDARI,DJIHAN AYU WULANDARI,Tri Indra Wijaksana,"ABSTRAK Usaha mikro kecil menengah di Indonesia sangat meningkat salah satunya usaha Tahu Sambong yang berada di Desa Sambong Kecamatan Randublatung, usaha Tahu Sambong ini sangat membantu pemerintah dalam sektor agroindustri karena bahan baku pembuatan Tahu Sambong sendiri yaitu kedelai. Dilihat dari segi ekonomi kedelai yang diolah akan meningkatkan nilai jual yang tinggi seperti Tahu Sambong yang banyak diminati oleh para konsumennya. Hal ini menyebabkan usaha Tahu Sambong perlu meningkatkan kulitas produk dan harga yang ditawarkan agar sesuai dengan kebutuhan para konsumen. Tujuan dari penelitian ini adalah untuk mengetahui Minat Beli konsumen Tahu Sambong di Desa Sambong Kecamatan Randublatung. Penelitian ini menggunakan metode kuantitatif. Teknik pengumpulan data menggunakan kuesioner dan studi pustaka. Analisis data menggunakan beberapa uji meliputi: uji validitas, uji reliabilitas, analisis deskriptif, Methode of Succesive, uji asumsi klasik, dan uji hipotesis. Sampel pada penelitian ini berjumlah 100 orang. Hasil penelitian yang didapatkan ialah bahwa ada pengaruh yang signifikan secara simultan dari variabel harga dan kualitas produk terhadap minat beli. Variabel harga (X1) termasuk ke dalam kategori baik dengan presentase sebesar 81,1%. Variabel kualitas produk (X2) termasuk ke dalam kategori baik dengan presentase sebesar 82%. Variabel minat beli (Y) termasuk ke dalam kategori baik dengan presentase sebesar 82,85%. Ketika variable termasuk kedalam kategori baik. Hasil penelitian menunjukkan bahwa secara parsial terdapat pengaruh signifikan dari harga terhadap minat beli dan secara parsial terdapat pengaruh signifikan dari kualitas produk terhadap minat beli. Hasil koefisien determinasi yang ditunjukan pada hasil R square sebesar 0,113 atau 11,3%. Dari nilai tersebut dapat diartikan bahwa besarnya pengaruh variabel harga dan kualitas produk terhadap minat beli adalah sebesar 14,6%. Sedangkan sisanya sebesar 85,4% dipengaruhi oleh variabel lain diluar penelitian ini. Kata Kunci: Harga, Kualitas Produk, Minat Beli, UMKM",658.84 - Marketing,Karya Ilmiah - Skripsi (S1) - Reference,Marketing,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
PENGARUH IKLAN TERHADAP BRAND AWARENESS DAN DAMPAKNYA TERHADAP KEPUTUSAN PEMBELIAN PADA PRODUK POCARI SWEAT SILVY ANISA AUDILA,SILVY ANISA AUDILA,SILVY ANISA AUDILA,Trisha Gilang Saraswati,"Dinamika persaingan bisnis yang semakin sulit, membuat perusahaan berusaha melakukan strategi pemasaran yang menarik agar produknya bisa sampai ke tangan konsumen. Terlebih pada perusahaan yang berada di industri minuman yang mengalami perkembangan begitu pesat, dilihat dari banyaknya minuman dengan merek-merek baru. Pocari Sweat merupakan produk minuman isotonik pertama di Indonesia, agar tetap diingat oleh masyarakat. Pocari Sweat membuat berbagai pemasaran salah satunya dengan melakukan iklan. Tujuan penelitian ini adalah untuk mengetahui pengaruh Iklan terhadap Keputusan Pembelian melalui Brand Awareness. Penelitian ini menggunakan metode analisis jalur yang bersifat kuantitatif dengan pengambilan sampel menggunakan teknik non-probability sampling jenis accidental sampling sebanyak 100 responden. Berdasarkan hasil analisis, menunjukkan bahwa variabel Iklan berpengaruh signifikan terhadap Brand Awareness, variabel Iklan berpengaruh signifikan terhadap Keputusan Pembelian, variabel Brand Awareness berpengaruh signifikan terhadap Keputusan Pembelian, dan variabel Iklan berpengaruh signifikan terhadap Keputusan Pembelian melalui Brand Awareness.",658.81 - Marketing Management,Karya Ilmiah - Skripsi (S1) - Reference,Marketing - Management,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
"PENGARUH JARAK DAN SUDUT TERHADAP PERFORMANSI VISIBLE
LIGHT COMMUNICATION DEWANDARI ADI ANTIKA PUTRI",DEWANDARI ADI ANTIKA PUTRI,DEWANDARI ADI ANTIKA PUTRI,"Akhmad Hambali, Brian Pamukti","Teknologi sangat berperan didalam kehidupan saat ini. Salah satu teknologi yang banyak digunakan adalah teknologi komunikasi. Visible Light Communication (VLC) adalah komunikasi nirkabel yang saat ini sedang dikembangkan, karena berbagai keunggulan yang dimiliki yakni memiliki kecepatan yang tinggi serta lebih efisien dalam penggunaan energi. Dalam tugas akhir ini, dilakukan analisis perubahan jarak dan sudut terhadap performansi VLC, dengan menggunakan beberapa nilai jarak dan sudut. Jarak yang digunakan 10 cm, 25 cm, 100 cm serta sudut 0°, 15°, dan 45°. Penelitian ini menggunakan satu buah lampu Light Emitting Diode (LED) Red Green Blue (RGB), danmenggunakan modulasi Color Shift Keying (CSK). Penelitian ini dilakukan dengan kondisi kanal LOS. Dari hasil percobaan yang telah dilakukan, semakin jauh jarak transmisi maka jumlah error akan semakin banyak. Begitu pula dengan sudut, semakin besar sudut transmisi maka semakin banyak jumlah error yang didapat. Hasil deteksi terbaik berada pada jarak terdekat yaitu 10 cm dan sudut terkecil yaitu 0°. Humidity dengan akurasi 73% dan  ?H 4,31, temperature akurasi 65% dengan ?T 1,53, dan HIC akurasi 82% dengan ?HIC 0,39. Serta untuk sudut terbaik humidity dengan akurasi 46% dengan ?H 6,44, temperature akurasi 43% dengan ?T 4,64, dan HIC akurasi 59% dengan HIC 6,36.","621.382 7 - Optical communications, Transmission of sound, Visual images, Other information by light, Optical disc technology, Laser communication",Karya Ilmiah - Skripsi (S1) - Reference,Optical Communication.,2021,"Universitas Telkom, S1 Teknik Telekomunikasi"
Pengaruh Komunikasi Pemasaran dan Experiential Marketing Terhadap Keputusan Pembelian di Marketplace Shopee pada mahasiswa Universitas Telkom Angkatan 2016 VIDIANI ANJARSARI,VIDIANI ANJARSARI,VIDIANI ANJARSARI,Mahir Pradana,"Penelitian ini bertujuan untuk mengetahui pengaruh komunikasi pemasaran dan experiential marketing terhadap keputusan pembelian di marketplace shopee.
Metode penelitian yang digunakan adalah metode kuantitatif. Tekhnik pengambilan data digunakan dalam bentuk kuisioner. Populasi penelitian ini adalah mahasiswa/i Universitas Telkom Angkatan 2016. Teknik pengambilan sampel dalam penelitian ini adalah probability sampling dengan metode simple random sampling. Sampel sebanyak 84 sampel. Analisis data yang digunakan adalah analisis regresi linier berganda menggunakan bantuan software IBM Statistik versi 24. 
Hasil penelitian menunjukkan bahwa komunikasi pemasaran memiliki pengaruh terhadap keputusan pembelian di marketplace shopee sebesar 64,4%. Experiential marketing memiliki pengaruh sebesar 75,1% terhadap keputusan pembelian di marketplace shopee. Komunikasi Pemasaran dan Experiential Marketing berpengaruh secara signifikan dan positif terhadap Keputusan Pembelian di Marketplace Shopee.
Komunikasi Pemasaran dan Experiential Marketing mempengaruhi variabel Keputusan Pembelian di Marketplace Shopee secara simultan dengan nilai sebesar 0,768 atau 76,8% dimana 23,2% dijelaskan oleh faktor-faktor lain yang tidak dimasukkan dalam penelitian ini.
Kata kunci : komunikasi pemasaran, experiential marketing, keputusan pembelian",658.84 - Marketing,Karya Ilmiah - Skripsi (S1) - Reference,Marketing,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
PENGARUH KREDIBILITAS BRAND AMBASSADOR IQBAAL RAMADHAN TERHADAP MINAT BELI RUANGGURU DI INDONESIA INES RENA KUSUMA,INES RENA KUSUMA,INES RENA KUSUMA,Tri Indra Wijaksana,"Penelitian ini membahas Pengaruh Kredibilitas Brand Ambassador Iqbaal Ramadhan terhadap Minat Beli Ruangguru di Indonesia. Ruangguru merupakan salah satu platform pembelajaran daring atau perusahaan teknologi yang berfokus pada layanan berbasis pendidikan terbesar di Indonesia. Manfaat teknologi dibidang pendidikan ini tentunya memudahkan akses belajar dengan model pembelajaran menggunakan sistem electronic computer atau disebut e-learning. Dengan adanya e-learning ini, tentunya sangat berdampak positif dalam bidang pendidikan, oleh karena itu dengan hadirnya teknologi dan internet maka diperlukan pembelajaran berbasis teknologi agar sistem pendidikan dapat lebih berkembang, memudahkan akses belajar, meningkatkan minat belajar, menambah informasi secara lebih luas serta meningkatkan kemampuan belajar. Platform Ruangguru menjadi bimbingan belajar online dengan jumlah pengguna terbanyak di Indonesia, dengan banyaknya pengguna pada platform Ruangguru apakah hal tersebut dipengaruhi oleh kredibilitas seorang brand ambassador sehingga pertanyaan tersebut perlu dijawab dalam suatu penelitian. Penelitian ini dilakukan untuk mengetahui bahwa kredibilitas brand ambassador Iqbaal Ramadhan berpengaruh terhadapminat beli Ruangguru di Indonesia. 
Penelitian ini menggunakan metode kuantitatif dengan menggunakan teknik analisis data analisis deskriptif dan analisis linear sederhana. Variabel independen dalam penelitian ini yaitu kredibilitas brand ambassador dan variabel dependennya yaitu minat beli dengan jumlah responden 400 yang merupakan pengguna Ruangguru yang sudah dalam usia dapat menentukan pilihannya sendiri.
Hasil dari penelitian kredibilitas brand ambassador Iqbaal Ramadhan terhadap minat beli Ruangguru di Indonesia, dapat disimpulkan bahwa kredibilitas brand ambassador dari Iqbaal Ramadhan mampu mempengaruhi konsumen sehingga memuculkan minat beli di Ruangguru. Hasil pengolahan data pada penelitian ini menghasilkan nilai t hitung 14,944 > t tabel 1,965 sehingga terdapat pengaruh kredibilitas brand ambassador terhadap minat beli pada Ruangguru di Indonesia.","658.827 - Use of brands and trademarks, Business names, Producer and distributor brands",Karya Ilmiah - Skripsi (S1) - Reference,Use Of Brands,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
PENGARUH KUALITAS PELAYANAN DAN CITRA MEREK TERHADAP LOYALITAS PELANGGAN LAYANAN JASA GO-RIDE GOJEK (STUDI KASUS PADA PELANGGAN JASA TRANSPORTASI ONLINE KOTA CILEGON) MUSLIM ALGIFARI,MUSLIM ALGIFARI,MUSLIM ALGIFARI,Imanuddin Hasbi,ABSTRAK,658.84 - Marketing,Karya Ilmiah - Skripsi (S1) - Reference,Marketing,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
PENGARUH KUALITAS PELAYANAN TERHADAP LOYALITAS PELANGGAN SIMPATI TELKOMSEL (STUDI KASUS PADA PT. TELKOMSEL BRANCH BANDUNG) SINATRIO WIRAWAN MUHAMMAD,SINATRIO WIRAWAN MUHAMMAD,SINATRIO WIRAWAN MUHAMMAD,Aditya Wardhana,ABSTRAK,658.8342 - Consumer Behavior,Karya Ilmiah - Skripsi (S1) - Reference,Consumer Behaviour,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
Pengaruh Kualitas Produk Terhadap Kepuasan Pelanggan Melalui Citra Merek Sebagai Variabel Intervening (Studi Kasus Pada Indihome Di Kota Bandung) MUHAMAD RIZKY,MUHAMAD RIZKY,MUHAMAD RIZKY,Imanuddin Hasbi,"ABSTRAK PT.Telkom Indonesia merupakan salah satu perusahaan yang bergerak dibidang komunikasi dan informasi yang menyediakan layanan telekomunikasi yang salah satunya yaitu Fixed Broadband. Adapula produk yang ditawarkan yakni Indihome dengan layanan triple play service yaitu layanan telephone, televisi dan internet, akan tetapi kualitas produk yang diberikan masih terbilang rendah dengan adanya berbagai keluhan dan gangguan yang terjadi sehingga hal ini membuat citra merek dari indihome dipandang negatif yang mengakibatkan rendahnya kepuasan konsumen yang menunjukan bahwa hal ini selaras dengan tujuan dari penelitian ini. Jenis penlitian ini adalah penelitian kuantitatif, teknik analisi dan data yang kami lakukan adalah analisis jalur, dengan responedn sebanyak 390 orang yang menggunakan layanan indihome dan berdomisili di kota bandung. Berdasarkan kuesioner yang telah disebar oleh peneliti didapatkan hasil tanggapan responden terhadap Kualitas produk yang diterapkan indihome yaitu sebesar 69% dan persentase ini termaksud dalam katagori baik, dan untuk variabel Citra Merek memiliki nilai sebesar 70% yang berarti termaksud dalam katagori baik, sedangkan tanggapan responden untuk variabel Kepuasan Konsumen memiliki nilai 69% yang berarti variabel ini termaksud dalam katagori baik ketika dilihat pada garis kontinum. Hasil dari penelitian ini berdasarkan pengujian Analisis jalur didapatkan hasil bahwa kualitas produk dapat memperngaruhi kepuasan konsumen melalui citra merek indihome di kota bandung, adapun hal ini dipengaruhi seara tidak langsung dibandingkan perngaruh langsung dikarenankan perngaruh yang diberikan kualitas produk melalui citra merek terhadap kepuasan konsumen memiliki nilai 0,525.dapat diketahui dengan analisi jalur model II bahwa pengaruh yang diberikan Kualitas produk terhadap Kepuasan konsumen memiliki pengaruh yang lebih tinggi secara tidak langsung. Kata Kunci : Pemasaran, kualitas Produk, Kepuasan Konsumen",658.84 - Marketing,Karya Ilmiah - Skripsi (S1) - Reference,Marketing,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
Pengaruh Kualitas Website Terhadap Persepsi Kemudahan Penggunaan Pada Website Toko Tani Indonesia Di Jawa Tengah PRADENA RIZAL MAHENDRA RAMDHAN,PRADENA RIZAL MAHENDRA RAMDHAN,PRADENA RIZAL MAHENDRA RAMDHAN,Mahir Pradana,"Penelitian ini dilakukan untuk mengetahui pengaruh pengaruh kualitas website terhadap persepsi kemudahan penggunaan pada website e-commerce Toko Tani Indonesia di Jawa Tengah. Tujuan dilakukannya penelitian ini adalah untuk mengetahui dan menganalisis bagaimana pengaruh kualitas web terhadap kemudahan penggunaan website Toko Tani Indonesia.
Penelitian ini menggunakan metode kuantitatif. Pengambilan sampel dalam penelitian ini adalah non-probability sampling dengan purposive sampling. Dengan jumlah responden sebanyak 100 orang. Teknik analisis data yang digunakan dalam penelitian ini adalah analisis regresi linear berganda dengan menggunakan software Pratial Least Square (PLS). Terdapat variabel independent dalam penelitian ini, yaitu (X1) Usability Quaity, (X2) Information Quality, (Z) Service Interaction Quality, variabel dependen pada penelitian ini adalah (Y) Perceived Ease Of Use. 
Berdasarkan hasil penelitian dan analisis deskriptif, didapat bahwa variabel kualitas website termasuk dalam kategori tinggi menurut responden dengan nilai rata-rata presesntase sebesar 74.97%. Nilai sub variabel tertinggi yaitu pada sub variebel kualitas informasi (X2) sebesar 77.48% dan untuk nilai sub variabel kegunaan (X1) dengan presentase 74.27%. Sedangkan nilai sub variabel terendah yaitu pada sub variabel kualitas layanan interaksi dengan presentase sebesar 73.17%. Berdasarkan dari hasil pengolahan data secara simultan dapat diketahui bahwa terdapat efek intervening service interaction dengan besarnya pengaruh cukup signifikan, meski tak dipungkiri ada juga dipengaruhi faktor lain yang ditidak diteliti dalam penelitian ini.",006.7 - Web Design,Karya Ilmiah - Skripsi (S1) - Reference,Website-quality,2021,"Universitas Telkom, S1 Adminstrasi Bisnis"
