Title,Field1,Penulis1,Penulis2,Abstrak,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
Perancangan Sistem dan Analisis e-Learning Readiness Mahasiswa Studi Kasus Mahasiswa S1 PJJ Informatika Universitas Telkom AGUNG CESARIO GUNAWAN,AGUNG CESARIO GUNAWAN,AGUNG CESARIO GUNAWAN,"Anisa Herdiani, Gede Agung Ary Wisudiawan","Perkembangan teknologi informasi beberapa tahun terakhir telah mendorong perguruan tinggi untuk menggunakan sistem informasi dalam mendukung bisnis proses utama yakni proses pendidikan tersebut, salah satunya dengan menerapkan e-Learning. Program Studi S1 PJJ Informatika Universitas Telkom merupakan Program Studi Sarjana Informatika dengan mekanisme pembelajaran Pendidikan Jarak Jauh (PJJ) yang proses belajarnya dapat dilakukan kapan saja (anytime) dan di mana saja (anywhere) dengan dukungan perangkat belajar dan jaringan komunikasi yang memadai atau yang biasa disebut e-Learning. Dalam sistem e-Learning ini diperlukan kesiapan mahasiswa dalam mengikuti e-Learning yang disebut sebagai e-Learning readiness. Untuk memastikan bahwa mahasiswa siap dalam mengikuti e-Learning dibangunlah sebuah sistem berbentuk website yang dapat mengukur e-Learning readinessdan memberikan treatment berupa guidance page yang diharapkan dapat menumbuhkan awareness bagi mahasiswa agar mereka dapat mengatur strategi yang tepat untuk mengasah tingkat kesiapan mereka. Hasil pengukuran yang dilakukan menunjukan bahwa 34 mahasiswa S1 PJJ Informatika Universitas Telkom memiliki tingkat kesiapan pada level siap, tetapi butuh sedikit improvementdalam mengimplementasikan e-Learning (Indeks 3.4 ± 4.19) padadimensi Self-directed learning, Learner Control, Motivationfor Learning, dan Online Communication Self-efficacy, dan siap untuk mengimplementasikan e-Learning (Indeks 4.2 ± 5) pada dimensi Computer/internet self-efficacy berdasarkan indeks kesiapan Aydin & Tasci dengan kesiapan tertinggi pada dimensi Computer/internet self-efficacy dan Learner Control dengan kesiapan terendah. Dari pengukuran ini juga ditemukan bahwa kedewasaan/kematangan usia mahasiswa mempengaruhi kesiapan mahasiswa dalam mengikuti e-Learning.",004.21 - Systems Analysis and Computer Design,Karya Ilmiah - Skripsi (S1) - Reference,E-learning,2022,"Universitas Telkom, S1 Informatika"
PERANCANGAN STRATEGI BRANDING UMKM MARTABAK MESIR H.WAN KOTA PADANG AZIZI RIHARDI RAMADHAN,AZIZI RIHARDI RAMADHAN,AZIZI RIHARDI RAMADHAN,"SRI NURBANI, APSARI WIBA PAMELA","Bisnis dibidang kuliner semakin hari semakin berkembang meski di tengah kondisi pandemi saat ini khususnya di Kota Padang, salah satunya adalah martabak mesir yang merupakan makanan kudapan olahan tepung yang sangat digemari oleh semua kalangan masyarakat. Martabak Mesir H.Wan merupakan salah satu brand makanan di Kota Padang yang menawarkan sajian kudapan olahan tepung dengan unique selling points yaitu martabak dengan rempah khas daerah dan berbahan dasar alami. Permasalahan yang dimiliki UMKM Martabak Mesir H.Wan yaitu tidak tersampaikannya pesan yang ingin dibangun terhadap konsumen bahwa martabak mesir merupakan makanan khas daerah Kota Padang, serta kurangnya strategi kreatif branding dan media visual yang dilakukan. Kegiatan branding merupakan sebuah kegiatan yang tidak hanya berujung kepada proses pembelian akan tetapi memelihara keberlanjutan pembelian dan awareness dari para pengunjung. Perancangan tugas akhir yang didasari oleh menurunyna jumlah pengunjung karena kurangnya strategi branding yang dilakukan. Tujuan perancangan dari sebuah kegiatan branding ini adalah terancangnya strategi kreatif pesan branding dan strategi media visual branding Martabak Mesir H.Wan di Kota Padang. Dengan menganalisa kompetitor menggunakan SWOT, kemudian menganalisa target audiens manggunakan AOI, dan menggunakan AISAS sebagai strategi promosi. Dengan adanya penelitian ini diharapkan hasil dari penelitian UMKM Martabak Mesir H.Wan dapat dikenali oleh para konsumen sebagai peyedia sekaligus pelopor martabak mesir di daerah Padang yang dikemas dengan konsep tradisional Kota Padang.","658.827 - Use of brands and trademarks, Business names, Producer and distributor brands",Karya Ilmiah - Skripsi (S1) - Reference,"Branding, Marketing Strategy,",2022,"Universitas Telkom, S1 Desain Komunikasi Visual"
Perancangan User Interface Mobile Game Untuk Mengedukasi Tentang Pentingnya Kebersihan Gigi Dan Mulut Pada Anak Ssia 5-10 Tahun di Jakarta MAHESWARA PANJI PUTRATAMA,MAHESWARA PANJI PUTRATAMA,MAHESWARA PANJI PUTRATAMA,"SRI SOEDEWI, GANJAR GUMILAR","Bukan rahasia lagi bahwa anak kecil belajar banyak hal dengan mengamati perilaku orang tuanya. baik secara langsung maupun tidak langsung. seperti kebiasaan jam tidur, jam makan. Hal ini bisa menjadi salah satu cara bagi orang tua untuk mengajarkan anak kebiasaan baik seperti menjaga kebersihan gigi dan mulut dikarenakan terjadinya peningkatan kasus gigi berlubang pada anak usia 12 tahun dari rentang tahun 2013 yang semulanya 29,8% menjadi 37,19% anak pada tahun 2018. Penelitian bertujuan untuk merancang sebuah User Interface Mobile Game yang diharapkan bisa menjadi media yang cocok bagi orangtua untuk mengedukasi anak tentang pentingnya menjaga kebersihan gigi dan mulut sejak dini. Pengumpulan data dilakukan dengan menggunakan cara mewawancarai beberapa pihak yang ahli dibidangnya, yaitu dokter gigi , praktisi ahli User Interface Design, praktisi ahli video game, dan orangtua yang memiliki anak berusia 5-10 tahun. Data yang diperoleh kemudian dianalisis sehingga memunculkan lima pokok bahasan pada penelitian ini: User Interface aplikasi, User Experience, Mobile Game, Gigi dan Mulut, dan Desain Komunikasi Visual. Oleh karena itu dari kelima bahasan tersebut, penulis merancang User Interface Mobile Game sebagai media untuk membantu orangtua dalam mengedukasi anak usia 5-10 tahun akan pentingnya memelihara kebersihan gigi dan mulut.","005.437 - User interfaces; graphical user interfaces, windowing programs",Karya Ilmiah - Skripsi (S1) - Reference,"Design User Interface, Educational Technology,",2022,"Universitas Telkom, S1 Desain Komunikasi Visual"
Perancangan User Interface pada Aplikasi Edukasi Identifikasi Hoaks untuk Remaja Penyandang Tunanetra dengan Metode User Centered Design DANOE ILHAM R,DANOE ILHAM R,DANOE ILHAM R,"Veronikha Effendy, Danang Junaedi","Masyarakat merasa kekurangan sosialisasi atau informasi tentang cara identifikasi hoaks, begitu pun dengan para penyandang tunanetra. Setelah melakukan wawancara langsung kepada para remaja penyandang tunanetra didapatkan permasalahan yang dialami yaitu kesulitan mencari informasi edukasi identifikasi hoaks karena terdapat banyak iklan di media-media informasi edukasi identifikasi hoaks yang menyebabkan sering terjadi perpindahan halaman, sehingga membuat kesulitan untuk mengakses dan mempelajari edukasi identifikasi hoaks. Kemudian mereka merasa membutuhkan platform lapor hoaks yang sudah disesuaikan aksesibilitasnya dengan kebutuhan penyandang tunanetra, setelah melakukan usability testing salah satu aplikasi lapor hoaks yang sudah disediakan oleh pemerintah kepada remaja penyandang tunanetra terdapat masalah usability yaitu mereka tidak bisa mengunggah foto di dalam form lapor hoaks, sehingga tidak bisa melaporkan hoaks. Berdasarkan permasalahan user interface di atas maka dibuatlah model desain user interface yang lebih memperhatikan aksesibilitas untuk para penyandang tunanetra, model desain user interface ini berisi media edukasi identifikasi hoaks dan lapor hoaks yang dibuat dengan menggunakan metode User Centered Design, karena sistem yang dibangun akan berfokus pada user persona agar rancangan benar-benar sesuai dengan kebutuhan user. Setelah desain user interface terbentuk maka akan dilakukan usability test kepada pengguna tunanetra menggunakan metode A/B Testing dan USE Questionnaire yang merupakan alat ukur untuk menilai usability produk. Pemilihan 2 metode ini karena ingin mengukur lebih jauh nilai kemudahan dan kegunaan desain yang akan digunakan oleh pengguna. Hasil akhir dari penelitian ini menunjukan bahwa dapat membantu remaja penyandang tunanetra dalam mencari informasi edukasi identifikasi hoaks dan dapat membantu menyediakan media lapor hoaks yang sudah disesuaikan aksesibilitasnya.","005.437 - User interfaces; graphical user interfaces, windowing programs",Karya Ilmiah - Skripsi (S1) - Reference,"User Interfaces, User Interfaces-systems Design,",2022,"Universitas Telkom, S1 Informatika"
Perbandingan Algoritma Klasifikasi SVM dan Naive Bayes Dalam Analisis Sentimen Pembelajaran Daring di Masa Pandemi COVID-19 di Twitter ARIF JUNDI FIRDAUSI,ARIF JUNDI FIRDAUSI,ARIF JUNDI FIRDAUSI,"Widi Astuti, Adiwijaya","Pandemi Covid-19 menciptakan banyak perubahan, salah satunya adalah sistem pendidikan di Indonesia. Yang semula sistem pendidikan yang dilaksanakan adalah pembelajaran secara tatap muka atau datang ke sekolah. Namun setelah pandemi, pembelajaran dilakukan secara daring dan dilaksanakan di rumah masing-masing. Perubahan yang mendadak serta berskala nasional ini menciptakan banyak sekali opini di masyarakat terutama opini yang berada di media sosial twitter. Pada penelitian ini bertujuan untuk menganalisis sentimen masyarakat terhadap pembelajaran daring pada masa pandemi COVID-19 di Indonesia dengan membandingkan metode klasifikasi SVM dan Naive Bayes. Dengan harapan dapat mengetahui metode mana yang paling baik performansinya. Dari penelitian ini dihasilkan metode SVM lebih baik dari pada Naive Bayes dengan nilai terbaik yang didapatkan oleh metode SVM adalah dengan presentasi 60/40 dan tanpa menggunakan sentimen netral serta menggunakan kernel RBF mendapatkan akurasi 0,72 atau 72%.","006.35 - Natural Language Processing, Computer Science",Karya Ilmiah - Skripsi (S1) - Reference,"Natural     Language Processing, Social Media,",2022,"Universitas Telkom, S1 Informatika"
PROSES PENCIPTAAN KARYA SENI BATIK LUKIS HARIMAU JAWA DI SANGGAR BATIK LEKSA GANESHA GAYATRI RIZKY HERMAWATI,GAYATRI RIZKY HERMAWATI,GAYATRI RIZKY HERMAWATI,"IQBAL PRABAWA WIGUNA, TEDDY AGENG NUGRAHA","Secara teknik, batik lukis merupakan perkembangan dari seni batik yang merupakan salah satu warisan budaya Indonesia.Batik lukis dibuat dengan melukiskan berbagai objek menggunakan malam pada kain putih. Motif batik lukis lebih bebas karena tidak terpaku pada pakem motif-motif batik yang ada sehingga motif batik lukis sangat beragam. Pada penelitian ini, objek utama dalam batik lukis yang diciptakan adalah harimau jawa oleh Tatang Elmy Wibowo selaku seniman dan pemilik sanggar batik Leksa Ganesha. Menggunakan pendekatan metode penelitian kualitatif, penelitian ini menerapkan teknik pengumpulan data yang diperoleh dari wawancara, observasi, dan dokumentasi mengenai karya seni batik lukis harimau jawa terhadap Tatang Elmy Wibowo, di sanggar batik Leksa Ganesha. Permasalahan dalam penelitian ini yaitu mengenai: 1) Bagaimana proses penciptaan karya seni batik lukis harimau jawa oleh Tatang Elmy Wibowo di sanggar Batik Leksa Ganesha 2) Bagaimana Tatang Elmy Wibowo menggunakan seni batik lukis harimau jawa sebagai kampanye konservasi harimau jawa pada kegiatan “Ekspedisi Menolak Punah Harimau Jawa?”. Pembahasan uraian masalah diolah menggunakan teori metodologi penciptaan seni oleh Bambang Sunarto. Hasil penelitian ini menunjukkan: 1) Proses penciptaan seni batik lukis “The Javanese Tigers” karya Tatang Elmy Wibowo di sanggar batik Leksa Ganesha 2) Penggunaan seni batik lukis harimau jawa sebagai kampanye konservasi pelestarian harimau jawa pada kegiatan “Ekspedisi Menjemput Harimau Jawa.”",746.662 - Batik Arts,Karya Ilmiah - Skripsi (S1) - Reference,Batik Arts,2022,"Universitas Telkom, S1 Seni Rupa"
Sentiment Analysis pada movie review menggunakan Feature Selection Chi Square dan Support Vector Machine Classifier FAHMI HAMZAH,FAHMI HAMZAH,FAHMI HAMZAH,"Widi Astuti, Mahendra Dwifebri Purbolaksono","Informasi mengenai pendapat, penilaian, pandangan dapat banyak kita temukan di Internet. Salah satunya adalah ulasan film yang berisi pendapat seorang penonton terhadap suatu film. Semua tanggapan dari penonton yang mengulas suatu film, tidak bisa dianggap menjadi suatu sentimen, sehingga diperlukan teknik untuk menganilisis review tersebut sehingga memberikan informasi yang bernilai. Analisis sentimen merupakan suatu subjek pada machine learning yang memiliki tujuan untuk mengekstrak subjektif informasi dari ulasan tekstual. Metode machine learning Support Vector Machine (SVM) seringkali digunakan untuk melakukan analisis sentiment. Namun, banyaknya kata yang tidak diperlukan, kata yang berulang, dan banyaknya atribut menyebabkan kinerja pengklasifikasian memberikan tingkat akurasi yang rendah. Untuk mengurangi fitur yang tidak dibutuhkan, perlu menerapkan penyeleksian fitur salah satunya dengan menggunakan Chi Square. Dengan menerapkan tingkat signifikansi sebesar 0.05, 0.1, dan 0.15 yang mereduksi kurang lebih sebanyak 91% fitur yang ada, mampu memberikan hasil performansi yang tidak terlalu jauh perbedaannya, yakni 1% lebih rendah pada akurasi dibandingkan dengan model yang tanpa penyeleksian fitur, namun waktu yang dibutuhkan untuk pengujian lebih sedikit. Pengujian pada model dengan menggunakan kernel RBF memberikan hasil performansi yang lebih baik dengan nilai accuracy 85.6% dibandingkan dengan kernel linear, dan polynomial yang memiliki nilai sebesar 84.6% dan 83.8%.",001.64 - DATA PROCESSING,Karya Ilmiah - Skripsi (S1) - Reference,"Data Processing, Data Analysis,",2022,"Universitas Telkom, S1 Informatika"
SIMULASI DAN ANALISIS EFISIENSI ENERGI WIRELESS GEOPHONE NETWORK MENGGUNAKAN ARSITEKTUR ADAPTIVE CLUSTERING MIRZA AULIA RAHMAN,MIRZA AULIA RAHMAN,MIRZA AULIA RAHMAN,"Hilal Hudan Nuha,","Sampai saat ini, survey geofisik pada eksplorasi minyak dan gas bumi masih mengandalkan kabel untuk 
pengiriman data seismic dari geophone kepada data collection center. Sistem yang ada sangat dapat 
diandalkan dalam hal kecepatan pengiriman data, namun memiliki kelemahan pada aspek pengadaan dan 
pemeliharaan. Terdapat penilitian terbaru untuk menutup kelemahan yang ada dengan penggunaan 
jaringan nirkabel dalam implementasinya, namun tetap harus menerapkan arsitektur efisiensi energi agar 
dapat memperoleh hasil yang maksimal dalam mengurangi kelemahan yang ada pada sistem yang sudah 
ada. Arsitektur energi efisiensi yang dikaji merupakan Adaptive Clustering Wireless Geophone (ACWG) 
yang menitik beratkan untuk setiap transmisi yang dijalankan agar memilih master geophone dari node wg 
yang memiliki daya yang paling besar pada setiap group nya. Dari penilitian yang dilakukan, terbukti 
bahwa arsitektur energi efisiensi Adaptive Clustering Wireless Geophone dapat menghemat daya sebesar 
8.03% dan memperpanjang lama hidup node wg sebesar 50% dibandingkan dengan arsitektur wireless 
geophone yang tidak menerapkan efisiensi energi adaptive clustering.
Kata kunci : geophone, jaringan nirkabel, efisiensi energi, adaptive clustering wireless geophone, master
geophone, daya, lama hidup.",384.5 - Wireless communication,Karya Ilmiah - Skripsi (S1) - Reference,"Wireless Sensor Network, Network Management,",2022,"Universitas Telkom, S1 Informatika"
Sistem Rekomendasi Sepatu Lokal Menggunakan Metode Collaborative Filtering Pada Toko Sepatu Tarsius Store DAFFA RIDZALDY PRADANA,DAFFA RIDZALDY PRADANA,DAFFA RIDZALDY PRADANA,"Siti Sa'adah, Dade Nurjanah","Berdasarkan survei CNBC pada tahun 2016-2018 terjadi peningkatan minat brand sepatu lokal sebanyak 50-70% di Indonesia, dengan terjadinya peningkatan ini banyak brand dan jenis sepatu lokal yang beredar. Tiap konsumen memiliki karatakrestik dan minat yang berbeda, sehingga diperlukan sebuah sistem rekomendasi untuk membantu para konsumen mendapatkan hasil rekomendasi. Penelitian ini dilakukan di toko sepatu Tarsius store, toko ini telah banyak menjual brand sepatu lokal. Namun masih banyak calon pelanggan yang bingung untuk membeli brand sepatu lokal yang cocok untuk dirinya. Dengan alasan inilah akan dibuat sebuah sistem rekomendasi sepatu lokal pada kasus toko Tarsius store. Sistem rekomendasi sepatu lokal ini dibangun menggunakan metode collaborative filtering dengan melihat rating produk dari konsumen. Sistem yang dibangun berdasarkan hasil rating konsumen dengan skala 0-5. Sistem rekomendasi berhasil memberikan luaran 10 pilihan item teratas. Pengukuran peformansi dilakukan dengan 2 cara yaitu, menggunakan MAE dan melalui survei kepada para responden. Hasil pengukuran MAE mendapatkan nilai pengujian satu user dengan MAE sebesar 0.23 dan pengujian lima user dengan MAE sebesar 0,25. Hasil survei membuktikan sebesar 99,5% responden menerima rekomendasi item dengan nilai MAE sebesar 0,69.",006.31 - Machine Learning,Karya Ilmiah - Skripsi (S1) - Reference,Machine - Learning,2022,"Universitas Telkom, S1 Informatika"
THE INFLUENCE OF THE CONNELL TWINS SENSUALITY CONTENT ON TIKTOK TOWARDS ADOLESCENT ATTITUDE RIZQIA NURANNISA,RIZQIA NURANNISA,RIZQIA NURANNISA,IDOLA PERDINI PUTRI,"ABSTRACT TikTok is a social media that invites users to create content in the form of short 15 second videos equipped with music, filters, and other features. This study aims to determine how much influence The Connell Twins' Sensuality Content Variable on TikTok towards adolescent attitude. To obtain these results, this study uses an independent variable (X) which consists of five sub-variables Nudity/Dress, Sexual Behavior, Physical Attractiveness, Sexual Referents, and Sexual Embeds. The dependent variable (Y) consists of three sub-variables Affective, Cognitive, and Behavioral. This research uses descriptive quantitative method. Meanwhile, the sampling in this study used the Nonprobability technique with a sample size of 400 respondents who were followers of The Connell Twins on TikTok. The results of the coefficient of determination in this study show that the R Square value of the influence of The Connell Twins' sensuality content on TikTok towards adolescent attitude is 18.7% so that the remaining 81.3% is influenced by other factors. The hypothesis test obtained a significance value of 0.000 <0.05. Meanwhile, based on the t-count value is 9.556 > ttable 1.96, the sensuality content of The Connell Twins on TikTok affects towards adolescent attitude.","302.23 - Media of Communication, Mass Media",Karya Ilmiah - Skripsi (S1) - Reference,Media Study,2022,"Universitas Telkom, S1 Ilmu Komunikasi"
Visualisasi dan Representasi Foto Produk Pakaian Anak sebagai Sarana Promosi (Studi Kasus: Studio Deracatalogue) VANESSA AYU PUTRI,VANESSA AYU PUTRI,VANESSA AYU PUTRI,"DIDIT ENDRIAWAN, SIGIT KUSUMANUGRAHA","Tujuan dari penulisan skripsi ini adalah untuk menambah wawasan kepada para pembaca mengenai deskripsi dari visualisasi dan representasi pada foto produk pakaian anak di studio Deracatalogue sebagai media promosi. Penelitian ini menggunakan metode penelitian kualitatif dengan teknik pengumpulan data berupa observasi, wawancara, dokumentasi, studi literatur, dan website. Hasil dari data yang telah diperoleh akan diolah dan di analisis sehingga menjadi kesimpulan dan menjadi solusi dari sebuah permasalahan. Hasil dari penelitian tersebut menghasilkan kesimpulan, yaitu: 1) Berdasarkan teori representasi Stuart Hall, perbedaan kualitas visual dan representasi pada foto produk pakaian anak di studio Deracatalogue dipengaruhi oleh beberapa aspek, yaitu objek foto, fotografer (maker), kamera atau perangkat fotografi, unsur-unsur desain visual pada foto produk, dan pengamat foto produk (viewer), 2) Berdasarkan teori fotografi terdapat tiga teknik fotografi produk yang diterapkan pada foto produk pakaian anak di studio Deracatalogue, yaitu flat lay photography, hero shot, dan detailed shot, 3) Terdapat dua faktor utama yang mempengaruhi kualitas visual dari sebuah foto produk, yaitu unsur-unsur desain visual (garis, bidang, warna, tekstur, pola, gelap terang) dan prinsip-prinsip desain visual (komposisi, keseimbangan, irama, kesatuan, kontras, titik fokus, dan sudut pandang kamera). Dan akhir dari penelitian ini akan memberikan wawasan lebih kepada para pembaca mengenai visualisasi dan representasi dari foto produk pakaian anak di studio Deracatalogue yang digunakan sebagai media promosi. 
Kata Kunci: Visualisasi, Representasi, Foto Produk",700.105 - Art and Technology,Karya Ilmiah - Skripsi (S1) - Reference,Art,2022,"Universitas Telkom, S1 Seni Rupa"
"Pengaruh Perencanaan Pajak dan Financial Distress Terhadap Manajemen Laba dengan
Profitabilitas, Leverage, dan Ukuran Perusahaaan Sebagai Variabel Kontrol (Studi Kasus Pada
Perusahaan Sub Sektor Makanan dan Minuman yang Terdaftar di BEI tahun 2015-2020) RIZKY SILVIA AGUSTIN",RIZKY SILVIA AGUSTIN,RIZKY SILVIA AGUSTIN,DUDI PRATOMO,"Laba merupakan informasi yang dijadikan sebagai panduan bagi investor maupun pihak lain dalam melakukan 
investasi dan menilai kemampuan perusahaan dalam menghasilkan keuntungan di masa depan. Agar kinerja 
perusahaan terlihat baik, manajemen cenderung melakukan tindakan manajemen laba dengan tujuan dapat memberikan informasi laba yang lebih baik kepada pihak eksternal. Manajemen laba dapat dilakukan dengan penyesuaian terhadap laporan keuangan atau menggunakan beberapa pilihan metode akuntansi tertentu untuk memodifikasi laba yang 
dilaporkan.
Penelitian ini bertujuan untuk mengetahui pengaruh perencanaan pajak dan financial distress dengan variabel 
kontrol profitabilitas, leverage, dan ukuran perusahaan terhadap manajemen laba pada perusahaan sub sektor makanan dan minuman yang terdaftar di Bursa Efek Indonesia tahun 2015-2020. Metode penelitian yang digunakan adalah metode kuantitatif dengan menggunakan teknik analisis regresi data panel yang diolah menggunakan eviews 10. Teknik pemilihan sampel yang digunakan adalah purposive sampling dengan diperoleh 13 perusahaan dengan periode pangamatan 6 tahun sehingga didapat 70 sampel setelah dikurangi 8 data outlier yang mengganggu pada penelitian ini. 
Hasil pengujian hipotesis yang telah dilakukan menunjukkan bahwa perencanaan pajak dan financial distress
secara simultan berpengaruh terhadap manajemen laba. Sementara secara parsial perencanaan pajak tidak berpengaruh terhadap manajemen laba, sedangkan financial distress berpengaruh positif terhadap manajemen laba.","658.151 2 - Use of reports, Balance sheets, Income and expense statements, Profit and loss statements, Financial reports made to directors, stockholders, top management",Karya Ilmiah - Skripsi (S1) - Reference,"Income Management, Tax,",2022,"Universitas Telkom, S1 Akuntansi"
A CONTENT ANALYSIS STUDIES REGARDING THE PORTRAYAL OF COVID-19 IN THE SHORT FILM POSITIF (STUDI ANALISIS ISI TENTANG PORTRAYAL COVID-19 DALAM FILM PENDEK POSITIF) MASAGUS MUHAMAD KEMAL FAUZAN,MASAGUS MUHAMAD KEMAL FAUZAN,MASAGUS MUHAMAD KEMAL FAUZAN,IDOLA PERDINI PUTRI,"Covid-19 first entered Indonesia in early March 2020, the virus then spread across the country, a pandemic was inevitable. The Government then implemented the Enforcement of Community Activity Restrictions (PPKM) to suppress the Covid-19 cases. This situation makes people must lessen physical contact and avoid being too close to one another. While the government already announced the PPKM, some people are still being ignorant. This concerned one of the famous directors, Hanung bramantyo, then he made a short film entitled “Positive” on YouTube to increase that awareness. The method used in this research is qualitative content analysis with an ethnographic content analysis approach. The approach will work in this research with narrative categories and descriptions but focuses on situations, settings, styles, images, meanings, and nuances that are considered recognizable by the human actors/speakers involved in the short film. The result of this research is that based on the situation, setting, style, nuances, and meaning “Positif” film depiction represents the task of health workers in handling Covid-19 cases and the efforts of the Indonesian government in providing health facilities for the community. The last thing is the imagery provided by the frames of the film.","791.437 - films. description, critical apraisal of specific films",Karya Ilmiah - Skripsi (S1) - Reference,"Content Analysis-film, Film-cinematography,",2022,"Universitas Telkom, S1 Ilmu Komunikasi"
Analisa Kegiatan Komunikasi Pemasaran Pihak SMB Telkom Melalui Aplikasi TikTok MARWA KHAIRUNNISA,MARWA KHAIRUNNISA,MARWA KHAIRUNNISA,INDRA NOVIANTO ADIBAYU PAMUNGKAS,"Penelitian ini dilakukan untuk mengetahui Kegiatan komunikasi pemasaran pihak SMB Telkom melalui TikTok. Dilakukan menggunakan metode kualitatif deskriptif dengan wawancara terhadap Direktur Admisi dan Pemasaran, Ketua marketing Crew Universitas Telkom, dan kepala divisi sosial media TikTok SMB Telkom. Serta 3 Brand Ambassador SMB Telkom, dan Praktisi Komunikasi pemasaran. Temuan penelitian ini adalah isi pesan TikTok SMB Telkom merupakan Informasi program studi, Informasi tips edukasi, Informasi jalur seleksi, dan konten entertainment. Temuan kedua bentuk kreatif pesan yang di eksekusi pada TikTok SMB Telkom merupakan pesan mengenai program dan keunggulan Universitas Telkom serta konten interaktif terkait Universitas Telkom. Temuan ketiga potensi konsumen SMB Telkom efektif diperoleh melalui agenda event maupun momen saat pengumuman seleksi perguruan tinggi negeri. Kesimpulan penelitian ini SMB Telkom sudah optimal dalam menyajikan pesan kreatif pada aplikasi TikTok. Namun terdapat beberapa hal yang perlu diperhatikan seperti SMB Telkom perlu terus berinovasi dalam perancangan konten menyesuaikan perkembangan aplikasi TikTok, serta lebih memanfaatkan Brand Ambassador SMB Telkom selaku Key Opinion Leader SMB Telkom.","302.2 - communication, content analysis, semiotics",Karya Ilmiah - Skripsi (S1) - Reference,Komunikasi,2022,"Universitas Telkom, S1 Ilmu Komunikasi"
Analisis Kegiatan Komunikasi Pemasaran Kopi Pak RM Dalam Pengembangan Usaha Mikro Kecil Menengah (UMKM) Di Kabupaten Karo BEATRIX SIDAURUK,BEATRIX SIDAURUK,BEATRIX SIDAURUK,RAH UTAMI NUGRAHANI,"Usaha Mikro, Kecil dan Menengah (UMKM) merupakan salah satu kekuatan pendorong terdepan dalam membangun ekonomi dan memegang peranan yang cukup signifikan dalam perekonomian. UMKM harus dapat membenahi diri dan bersaing dengan UMKM lainnya karena laju pertumbuhan semakin pesat setiap tahunnya, memanfaatkan media sosial menjadi salah satu pilihan yang tepat untuk memudahkan pemilik usaha atau perusahaan untuk memasarkan produk atau jasanya. Komunikasi pemasaran digunakan pada penelitian ini untuk mengetahui usaha dari suatu bisnis dalam upaya menginformasikan, membujuk serta mengingatkan konsumen secara langsung maupun tidak langsung. Tujuan penelitian ini dilakukan untuk mengetahui lebih mendalam analisis kegiatan komunikasi pemasaran yang dilakukan olek Kopi Pak RM. Teori yang digunakan dalam penelitian ini yaitu periklanan, pemasaran langsung, pemasaran interaktif, promosi penjualan, hubungan masyarakat serta penjualan personal menurut konsep bauran komunikasi pemasaran oleh Morissan. Metode peneltian yang digunakan dalam penelitian ini adalah deskriptif kualitatif dengan paradigma post positivisme. Hasil penelitian yang diperoleh Kopi Pak RM menggunakan elemen pemasaran langsung, promosi penjualan, hubungan masyarakat dan penjualan personal.","658.802 - General topics of marketing management, Communication in marketing, Green marketing, Market Segmentation, Marketing strategy",Karya Ilmiah - Skripsi (S1) - Reference,"Marketing Communication, Entrepreneurial Management,",2022,"Universitas Telkom, S1 Ilmu Komunikasi"
ANALISIS KEGIATAN KOMUNIKASI PEMASARAN TIM SMB TELKOM UNIVERSITY MELALUI INSTAGRAM LIVE DI MASA PANDEMI COVID-19 APRILIA SEKAR NURAINI,APRILIA SEKAR NURAINI,APRILIA SEKAR NURAINI,INDRA NOVIANTO ADIBAYU PAMUNGKAS,"Fenomena pandemi Covid-19 mengakibatkan diberlakukannya pembatasan kegiatan tatap muka yang berdampak pada berbagai sektor. Salah satunya pada sektor pendidikan dengan kegiatan pemasarannya. Kegiatan komunikasi pemasaran tim SMB Telkom University mengalami perubahan total dari offline menjadi online. Penelitian ini bertujuan untuk mendeskripsikan bagaimana kegiatan komunikasi pemasaran tim SMB Telkom University melalui live Instagram di masa pandemi Covid-19. Metode penelitian yang digunakan adalah metode deskriptif interpretatif dengan analisis data kualitatif Miles dan Huberman. Teknik pengumpulan data melalui wawancara dan dokumentasi. Dalam strategi pesan, tidak ada perubahan isi informasi. Isi informasi komunikasi yang disampaikan berupa jalur seleksi, program studi, fasilitas, prestasi, sharing experience selama berkuliah di Telkom University. Dikemas dalam bentuk pesan yang kreatif yang memadukan pendekatan rasional dan emosional. Dalam strategi media, tim SMB Telkom University melakukan pemilihan media dengan memilih Instagram live sebagai media kegiatan komunikasi pemasaran di masa pandemi. Penetapan standar waktu, hari dan lokasi dilakukan oleh tim SMB Telkom University sebagai upaya untuk mengetahui celah konsumen.","658.802 - General topics of marketing management, Communication in marketing, Green marketing, Market Segmentation, Marketing strategy",Karya Ilmiah - Skripsi (S1) - Reference,"Marketing Communication, Marketing Communication Channels,",2022,"Universitas Telkom, S1 Ilmu Komunikasi"
