Title,Text1,Penulis1,Penulis2,Abstrak,KataKunci,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
POLA KOMUNIKASI KELUARGA DENGAN ANAK USIA PENDIDIKAN SEKOLAH DASAR YANG AKTIF BERMAIN GAME ONLINE FREE FIRE DI KABUPATEN BANDUNG NABILA MARTINA SOFYAN,NABILA MARTINA SOFYAN,NABILA MARTINA SOFYAN,LUCY PUJASARI SUPRATMAN,"Kata Utama: Pola Komunikasi Keluarga, game online, pola asuh, anak sekolah dasar",,"302.2 - communication, content analysis, semiotics",Karya Ilmiah - Skripsi (S1) - Reference,"Communication, Education,",2022,"Universitas Telkom, S1 Ilmu Komunikasi"
Pola Komunikasi Organisasi Yayasan Karya Kakak Asuh MAHARANI ADHARA PUTRI,MAHARANI ADHARA PUTRI,MAHARANI ADHARA PUTRI,DEWI K SOEDARSONO,,,"302.2 - communication, content analysis, semiotics",Karya Ilmiah - Skripsi (S1) - Reference,Communication Organization,2022,"Universitas Telkom, S1 Ilmu Komunikasi"
"PRODUKSI FILM DOKUMENTER ""KETIKA BADUY BICARA COVID"" (Film Dokumenter mengenai warga suku baduy yang berbicara tentang Covid-19) RADITYA MAULIDAN NUGRAHA",RADITYA MAULIDAN NUGRAHA,RADITYA MAULIDAN NUGRAHA,DIMAS SATRIO WIJAKSONO,"Kata Kunci: Covid-19, Baduy, Film Dokumenter",,070.18 - Documentary Films,Karya Ilmiah - Skripsi (S1) - Reference,"Dokumentary Films, Film-cinematography,",2022,"Universitas Telkom, S1 Ilmu Komunikasi"
"Produksi FIlm Dokumenter ""Salience of Taste"" (Film Dokumenter Petani Kopi Kang Didi dan Skoppi dalam Meningkatkan Kesejahteraan Hidup Petani) SYAUQI IBRAHIM",SYAUQI IBRAHIM,SYAUQI IBRAHIM,IDOLA PERDINI PUTRI,,,070.18 - Documentary Films,Karya Ilmiah - Skripsi (S1) - Reference,"Documentary Films, Films,",2022,"Universitas Telkom, S1 Ilmu Komunikasi"
PRODUKSI FILM DOKUMENTER SPIRIT OF JAVA GAMELAN (Film Dokumenter Tentang Event Yogyakarta Gamelan Festival) FIRDAUS YUDI RAMADHAN,FIRDAUS YUDI RAMADHAN,FIRDAUS YUDI RAMADHAN,DIMAS SATRIO WIJAKSONO,,,070.18 - Documentary Films,Karya Ilmiah - Skripsi (S1) - Reference,"Documentary Films, Films,",2022,"Universitas Telkom, S1 Ilmu Komunikasi"
Representasi Humor Seksis pada Program Tonight Show di Net.Tv RIVANI ELISABETH,RIVANI ELISABETH,RIVANI ELISABETH,ADRIO KUSMAREZA ADIM,"Kata Kunci: Humor Seksis, Roland Barthes, Tonight Show",,"302.2 - communication, content analysis, semiotics",Karya Ilmiah - Skripsi (S1) - Reference,"Communication, Semiotics,",2022,"Universitas Telkom, S1 Ilmu Komunikasi"
"Representasi Kritik Sosial Film Dokumenter ""Indonesia's First All-Transgirlband: Amuba"" (Analisis Semiotika Roland Barthes) REGIN SEPTIANI",REGIN SEPTIANI,REGIN SEPTIANI,RENI NURAENI,,,070.18 - Documentary Films,Karya Ilmiah - Skripsi (S1) - Reference,Documentary Films,2022,"Universitas Telkom, S1 Ilmu Komunikasi"
Strategi Komunikasi Departemen Marketing Telkom University Melalui Community Relations Semasa Pandemi Covid 19 MILEYANDA QURROTA A`YUN,MILEYANDA QURROTA A`YUN,MILEYANDA QURROTA A`YUN,INDRA NOVIANTO ADIBAYU PAMUNGKAS,,,"658.802 - General topics of marketing management, Communication in marketing, Green marketing, Market Segmentation, Marketing strategy",Karya Ilmiah - Skripsi (S1) - Reference,"Marketing Communication, Relationship Marketing,",2022,"Universitas Telkom, S1 Ilmu Komunikasi"
"ANALISIS ENGAGEMENT RATE SERIES “LITTLE MOM”
DALAM MEMBENTUK BRAND AWARENESS WE TV INDONESIA
MELALUI SOCIAL MEDIA MONITORING INSTAGRAM JONATHAN ELSANDRO PUTRA",JONATHAN ELSANDRO PUTRA,JONATHAN ELSANDRO PUTRA,Martha Tri Lestari,"Kata Kunci : Brand Awareness, Engagement Rate, Little Mom",,"658.827 - Use of brands and trademarks, Business names, Producer and distributor brands",Karya Ilmiah - Skripsi (S1) - Reference,"Brand, Brand Awareness, Social Media-internet Marketing,",2022,"Universitas Telkom, S1 Digital Public Relations"
ANALISIS KOMPARASI GAYA NARASI POLITIK DIGITAL MELALUI INSTAGRAM PEMIMPIN DAERAH DI INDONESIA SELAMA  MASA PANDEMI COVID-19 HADYAN NURFAKHRI,HADYAN NURFAKHRI,HADYAN NURFAKHRI,Choiria Anggraini,,,320.014 - Political science- Language and communication,Karya Ilmiah - Skripsi (S1) - Reference,"Communication In Politics, Social Media-political Aspects,",2022,"Universitas Telkom, S1 Digital Public Relations"
Analisis Pengelolaan Branding Perusahaan Etapasbar Melalui Pendekatan Content Marketing di Instagram FALAAH SAPUTRA SIREGAR,FALAAH SAPUTRA SIREGAR,FALAAH SAPUTRA SIREGAR,Hadi Purnama,,,659.2 - Public relations,Karya Ilmiah - Skripsi (S1) - Reference,Public Relations,2022,"Universitas Telkom, S1 Digital Public Relations"
ANALISIS STRATEGI PENGGUNAAN MEDIA SOSIAL INSTAGRAM @TELKOMJABAR DALAM MEMBANGUN PERSPEKTIF MASYARAKAT AUREL PUTIK GLADYZA ABIGAIL,AUREL PUTIK GLADYZA ABIGAIL,AUREL PUTIK GLADYZA ABIGAIL,Muhammad Sufyan Abdurrahman,"Kata Kunci: Strategi, Instagram, Media sosial, Perspektif Maysrakat.",,"302.231 - Digital media; electronic publications, internet; World Wide Web",Karya Ilmiah - Skripsi (S1) - Reference,"Social Media, Social Media-management,",2022,"Universitas Telkom, S1 Digital Public Relations"
EFEKTIVITAS KOMUNIKASI HUMAS PT POS INDONESIA (PERSERO) PADA PENGETAHUAN MASYARAKAT MENGENAI POSPAY ARIQ ANAS BAHAR,ARIQ ANAS BAHAR,ARIQ ANAS BAHAR,Aqida Nuril Salma,"Kata Kunci : Efektivitas Komunikasi, Hubungan Masyarakat, Pengetahuan Masyarakat, POSPAY",,302.207 - communication in education,Karya Ilmiah - Skripsi (S1) - Reference,Communication,2022,"Universitas Telkom, S1 Digital Public Relations"
INVESTIGATING MOVIE-INDUCED TOURISM POTENTIAL OF ADA APA DENGAN CINTA (AADC) 2 ANNISA ULTRAMAFIKA OPHIOLITA,ANNISA ULTRAMAFIKA OPHIOLITA,ANNISA ULTRAMAFIKA OPHIOLITA,Devilia Sari,,,"658.802 - General topics of marketing management, Communication in marketing, Green marketing, Market Segmentation, Marketing strategy",Karya Ilmiah - Skripsi (S1) - Reference,"Marketing Channels, Films,",2022,"Universitas Telkom, S1 Administrasi Bisnis (International class)"
Pengaruh Brand Ambassador Song Joong-Ki Terhadap Brand Image Scarlett Whitening SALWA ALIFIA,SALWA ALIFIA,SALWA ALIFIA,Hadi Purnama,"Penelitian ini bertujuan untuk mengetahui seberapa besar pengaruh brand ambassador Song Joong-Ki terhadap brand image Scarlett Whitening. Penelitian ini menggunakan metode penelitian kuantitatif dengan menggunakan teknik non-probability sampling dengan jenis purposive sampling. Sampel yang digunakan dalam penelitian ini sebanyak 98 orang responden dengan kriteria tertentu yaitu merupakan followers akun instagram @scarlett_whitening, merupakan pengguna produk Scarlett Whitening, berusia 16-25 tahun, serta menggetahui Song Joong-Ki sebagai brand ambassador Scarlett, dan pernah melihat iklan Song Joong-Ki x Scarlett Whitening. Berdasarkan hasil pengujian yang dilakukan, didapatkan hasil bahwa penelitian ini menunjukan adanya pengaruh yang signifikan antara brand ambassador terhadap brand image.",Seluruh 1 koleksi sedang dipinjam,"658.827 - Use of brands and trademarks, Business names, Producer and distributor brands",Karya Ilmiah - Skripsi (S1) - Reference,Brand Image,2022,"Universitas Telkom, S1 Digital Public Relations"
Pengaruh Brand Image Squid Game Terhadap Loyalitas Pelanggan Netflix Pada Remaja Di Kota Bandung WIDYA NOVITASARI,WIDYA NOVITASARI,WIDYA NOVITASARI,Muhammad Al Assad Rohimakumullah,,,"658.827 - Use of brands and trademarks, Business names, Producer and distributor brands",Karya Ilmiah - Skripsi (S1) - Reference,"Brand, Brand Image,",2022,"Universitas Telkom, S1 Digital Public Relations"
PENGARUH PR EVENT DCDC PENGADILAN MUSIK TERHADAP BRAND IMAGE ROKOK DJARUM COKLAT FAUZAN MUKTI OKTAVIAN,FAUZAN MUKTI OKTAVIAN,FAUZAN MUKTI OKTAVIAN,Choiria Anggraini,,,"659 - Advertising and Public relations, Publicity",Karya Ilmiah - Skripsi (S1) - Reference,"Event-management, Brand Image,",2022,"Universitas Telkom, S1 Digital Public Relations"
PENGELOLAAN INSTAGRAM UNIT CORPORATE COMMUNICATION PT. REALFOOD WINTA ASIA DALAM MENCIPTAKAN CITRA POSITIF ALENGGA DESRA RAIHAN ENMESTA,ALENGGA DESRA RAIHAN ENMESTA,ALENGGA DESRA RAIHAN ENMESTA,Muhammad Sufyan Abdurrahman,,,"302.231 - Digital media; electronic publications, internet; World Wide Web",Karya Ilmiah - Skripsi (S1) - Reference,"Digital Communication, Social Media,",2022,"Universitas Telkom, S1 Digital Public Relations"
PERSEPSI KEMUDAHAN DAN PERSEPSI KEAMANAN PADA NIAT MENGGUNAKAN DI SHOPEE PAYLATAER DI JAKARTA MUHAMMAD AFIF HIBBAN,MUHAMMAD AFIF HIBBAN,MUHAMMAD AFIF HIBBAN,Fitriani Nur Utami,,,"658.834 3 - Consumer attitudes, Preferences, Reactions, Brand preferences, Consumer satisfaction",Karya Ilmiah - Skripsi (S1) - Reference,"Consumer Preferences, Marketing Management,",2022,"Universitas Telkom, S1 Administrasi Bisnis (International class)"
STRATEGI KOMUNIKASI INKUBATOR BISNIS DALAM MELAKUKAN PEMBINAAN DENGAN TENANT STARTUP INDONESIA AURA DEWI SEKARLANGIT,AURA DEWI SEKARLANGIT,AURA DEWI SEKARLANGIT,Sri Dewi Setiawati,"Kata Kunci: Strategi Komunikasi Organisasi, Tenant Startup, Inkubator Bisnis.",,"658.802 - General topics of marketing management, Communication in marketing, Green marketing, Market Segmentation, Marketing strategy",Karya Ilmiah - Skripsi (S1) - Reference,"Marketing Communication, Communication Strategy,",2022,"Universitas Telkom, S1 Digital Public Relations"
ANALISIS KEPUASAN PENGUNJUNG TAMAN NASIONAL WAY KAMBAS BERDASARKAN KUALITAS LAYANAN (SERVQUAL) SITTI NURJANNAH,SITTI NURJANNAH,SITTI NURJANNAH,Osa Omar Sharif,"Kata Kunci: Customer Satisfaction Index (CSI), Importance Performance Analysis (IPA), Kepuasan Pelanggan, Kualitas Layanan, dan Taman Nasional Way Kambas",,"658.834 3 - Consumer attitudes, Preferences, Reactions, Brand preferences, Consumer satisfaction",Karya Ilmiah - Skripsi (S1) - Reference,"Customer Satisfaction, Service Quality-service Marketing,",2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
ANALISIS PENGARUH KEPERCAYAAN DAN KEPUASAN TERHADAP MINAT BELI ULANG PADA PENGGUNA SITUS E-COMMERCE JD.ID AHMAD LUQMAN DZAKI,AHMAD LUQMAN DZAKI,AHMAD LUQMAN DZAKI,DINDA AMANDA ZULIESTIANA,"Kata Kunci: Kepercayaan, Kepuasan, Minat Beli Ulang, e-Commerce JD.id.",,"658.834 3 - Consumer attitudes, Preferences, Reactions, Brand preferences, Consumer satisfaction",Karya Ilmiah - Skripsi (S1) - Reference,"Cunsumer Satisfaction, Customer Preference,",2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
"Analisis Perbandingan Aktivitas Corporate Social Responsibility dengan StandarISO 26000
(Studi Kasus pada Perusahaan Sub Sektor Perkebunan yang terdaftar di Bursa Efek Indonesia dan Menerbitkan Laporan Keberlanjutan 2017-2019) LIDYA HERSANTRI SOERATNO",LIDYA HERSANTRI SOERATNO,LIDYA HERSANTRI SOERATNO,Akhmad Yunani,"Kata Kunci : aktivitas Corporate Social Responsibility (CSR),  laporan keberlanjutan, pedoman International Organization for Standarization (ISO) 26000, sub sektor perkebunan",,"658.408 - Social responsibility of executive management, Safety Management",Karya Ilmiah - Skripsi (S1) - Reference,"Corporate Social Responsibility, Total Quality Management,",2022,"Universitas Telkom, S1 Administrasi Bisnis"
Analisis Profil Konsumen Dalam Upaya Pengembangan Produk untuk Mempertahankan Bisnis dengan Pendekatan Desain Proposisi Nilai (Studi Kasus Usaha Dinda Mebel) DZUL FIQRAM NUR,DZUL FIQRAM NUR,DZUL FIQRAM NUR,Sisca Eka Fitria,Dampak ekonomi akibat pandemi dirasakan langsung oleh Dinda Mebel yang merupakan salah satu usaha di bidang Industri furnitur/mebel. Hal tersebut dibuktikan dengan adanya penurunan penjualan secara drastis jika dibandingkan dengan beberapa waktu sebelum Covid-19 menyerang.,"Hasil yang diharapkan yakni mengidentifikasi customer profile yang meliputi customer jobs, pains, dan gains serta membentuk value map yang meliputi product and service, pain releivers, serta gain creators Dinda Mebel sehingga bisa menjadi bahan rujukan dalam proses pengembangan produk sesuai dengan kebutuhan pelanggan sehingga merujuk pada peningkatan penjualan produk di masa pandemi Covid-19. Hasil akhir dari penelitian ini dari profil konsumen Dinda Mebel yakni dalam hal aktivitas yakni membeli barang mebel sesuai dengan kebutuhan perabotan rumah tangga, hal yang mengganggu konsumen yakni barang yang berkualitas rendah serta promosi yang berlebihan, hal yang menjadi harapan konsumen yakni mendapatkan pelayanan yang ramah dan profesional, pengantaran barang yang cepat, serta barang yang beragam dan berkualitas.","658.834 2 - Consumer behavior, Motivation research, Consumer psychology",Karya Ilmiah - Skripsi (S1) - Reference,"Consumer Behavior, Marketing Management,",2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
ANALISIS REAKSI PASAR MODAL TERHADAP PENGUMUMAN IPO BUKALAPAK (EVENT STUDY PADA SAHAM PERUSAHAAN YANG TERDAFTAR DI INDEKS IDXTECHNO PERIODE JANUARI 2021 – NOVEMBER 2021) KHALIF PRABASWARA,KHALIF PRABASWARA,KHALIF PRABASWARA,Sita Deliyana Firmialy,,,"332.632 28 - Stock speculation, buying on margin, day trading, stock index futures",Karya Ilmiah - Skripsi (S1) - Reference,"Stocks, Stochastic Analysis,",2022,"Universitas Telkom, S1 Administrasi Bisnis"
ANALISIS SENTIMEN MENGENAI KUALITAS LAYANAN JASA EKSPEDISI BARANG SICEPAT DI MEDIA SOSIAL TWITTER FARRAS PRASETIAWAN,FARRAS PRASETIAWAN,FARRAS PRASETIAWAN,"Sri Widiyanesti, Tri Widarmanti,","Kata Kunci: jasa ekspedisi, kualitas layanan, analisis sentimen, support vector machine, klasifikasi multi kelas",,658.809 - Services marketing,Karya Ilmiah - Skripsi (S1) - Reference,"Service Management, Marketing Communication,",2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
ANALISIS STRATEGI PENGEMBANGAN BISNIS BENGRAS KOPI DENGAN PENDEKATAN BUSINESS MODEL CANVAS DI MASA PANDEMI COVID-19 WIDA NINGSIH,WIDA NINGSIH,WIDA NINGSIH,Mahir Pradana,,,658.401 2 - STRATEGIC MANAGEMENT,Karya Ilmiah - Skripsi (S1) - Reference,"Strategic Management, Business Planning,",2022,"Universitas Telkom, S1 Administrasi Bisnis"
"ANALISIS STRATEGI PENGEMBANGAN BISNIS MENGGUNAKAN BUSINESS MODEL CANVAS (BMC) DAN ANALISIS STRENGTH, WEAKNESS, OPPORTUNITY, DAN THREATS (SWOT) PADA USAHA KECIL KUE NY LINA DI KOTA BOGOR MUHAMMAD FARHAN ABDULAZIZ",MUHAMMAD FARHAN ABDULAZIZ,MUHAMMAD FARHAN ABDULAZIZ,"KIKI SUDIANA, SISCA EKA FITRIA","Teori yang digunakan dalam penelitian ini adalah Business Model Canvas dan analisis SWOT oleh Osterwalder dan Pigneur (2012), dan Matriks TOWS oleh David (2015). Metode yang digunakan dalam penelitian ini bersifat deskriptif dengan menggunakan analisis kualitatif. Metode pegumpulan data pada penelitian ini menggunakan wawancara, observasi, dokumentasi, dan kuesioner.",,658.401 2 - STRATEGIC MANAGEMENT,Karya Ilmiah - Skripsi (S1) - Reference,"Strategic Management, Business Planning,",2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
Analisis Value Innovation pada UD Batik Bintang HS Melalui Blue Ocean Strategy THIFANI ADELLA BATUBARA,THIFANI ADELLA BATUBARA,THIFANI ADELLA BATUBARA,"Rina Djunita Pasaribu, Tri Djatmiko","Metode penelitian yang digunakan pada penelitian ini adalah metode 
kualitatif deskriptif. Tujuan dari penelitian ini adalah untuk mengetahui strategi 
eksisting yang terjadi pada perusahaan saat ini, bagaimana rancangan Blue Ocean 
Strategy untuk perusahaan, mengetahui manfaat apa yang didapat oleh pelanggan 
mengenai strategi yang baru, mengetahui bagaimana implementasi strategi agar 
bermanfaat bagi perusahaan. Hasil dari penelitian ini dilihat dari kerangka empat aksi 
pada rancangan Blue Ocean Strategy dapat disimpulkan ada 1 atribut yang harus 
ditingkatkan,1 atribut yang harus di hapuskan, 1 atribut yang harus di kurangkan dan 3 
atribut yang harus ditambahkan. Atribut baru pada rancangan Blue Ocean Strategy ini 
yaitu mengganti bahan baku dengan benang rayon dan melakukan inovasi pada motif 
dan warna yang belum ada di pasaran. Pada rancangan Blue Ocean Strategy yang di 
rancang, dapat menghasilkan manfaat dari perubahan tersebut bagi konsumen dan 
perusahaan. Dalam pengimplementasian strategy tersebut, ada beberapa hal yang harus 
di perhatikan yaitu memiliki tim yang mampu berkerja sama, memiliki sumber daya 
yang cocok dalam menerapkan strategi tersebut. Biaya juga termasuk hal yang sangat 
penting dalam menerapkan strategi ini, sehingga perusahaan harus menghitung 
anggaran strategi ini dengan baik
Kata kunci: Strategi Bisnis, Blue Ocean Strategy, Value Innovation.",,658.401 2 - STRATEGIC MANAGEMENT,Karya Ilmiah - Skripsi (S1) - Reference,"Strategic Management, Business Planning,",2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
ANALYSIS OF FACTORS THAT INFLUENCE LUXURY BRAND PURCHASE INTENTION IN BANDUNG FIKRA ALDIANDRA PUTRA,FIKRA ALDIANDRA PUTRA,FIKRA ALDIANDRA PUTRA,Osa Omar Sharif,"Keywords: Demographic, Perceived Quality, Perceived Social Value, Perceived Value, Purchase Intention, Social Media WOM",,"658.8 - Marketing, Management of Distribution/Marketing, Manajemen Distribusi",Karya Ilmiah - Skripsi (S1) - Reference,"Marketing Management, Brand,",2022,"Universitas Telkom, S1 International Ict Business"
Dampak Demografi dan Risk Tolerance terhadap Keputusan Investasi pada Usia Produktif di Bandung Raya NANDANA ARYAPUTRA,NANDANA ARYAPUTRA,NANDANA ARYAPUTRA,Tieka Trikartika Gustyana,"Kata Kunci: demografi, keputusan investasi, regresi linear berganda, risk tolerance",,"332.6 - Investment, Domestic investment, Individual investment, Private investment, Investment prospectuses, Portfolio Analysis and management",Karya Ilmiah - Skripsi (S1) - Reference,"Investment Analysis-financial Analysis, Investment,",2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
FAKTOR YANG MEMPENGARUHI KONSUMEN DALAM MENGGUNAKAN APLIKASI BELANJA ONLINE LAZADA GEMA DZAKI MUHAMMAD,GEMA DZAKI MUHAMMAD,GEMA DZAKI MUHAMMAD,"Nurvita Trianasari, Soeparwoto Dharmoputra","Peningkatan jumlah pengguna internet yang ada di Indonesia menciptakan budaya baru dalam berbisnis salah satunya yaitu adanya bisnis e-commerce. Fasilitas online tersebut menyebabkan masyarakat mulai beralih dari bisnis konvensional menjadi bisnis e-commerce. Bisnis e-commerce merupakan sebuah sarana transaksi komersial dan antar organisasi maupun perorangan secara digital dengan memanfaatkan internet, web dan aplikasi bisnis online. Penelitian ini bertujuan untuk mengetahui pengaruh attitude, subjective norm, perceived behavioural control, dan trust terhadap intention to use pada lazada secara parsial maupun simultan. 
Penelitian ini merupakan penelitian deskriptif dengan menggunakan metode kuantitatif. Penelitian ini dilakukan dimulai dari bulan September 2021 sampai dengan bulan Januari 2022. Objek yang diteliti pada penitian ini yaitu lazada. Pengumpulan data diperoleh melalui penyebaran kuesioner kepada 400 responden. Populasi pada penelitian ini yaitu seluruh pengguna platform lazada. Analisis data pada penelitian ini menggunakan Regresi Linier Berganda. 
Berdasarkan hasil analisis deskriptif secara keseluruhan variabel attitude, subjective norm, perceived behavioural control, trust dan intention to use  berada pada kategori baik dan berdasarkan analisis regresi linier berganda diketahui bahwa variabel attitude, subjective norm, perceived behavioural control, dan trust berpengaruh signifikan baik secara parsial maupun simultan terhadap intention to use pada lazada yaitu sebesar 70,4%.",Seluruh 1 koleksi sedang dipinjam,"658.834 3 - Consumer attitudes, Preferences, Reactions, Brand preferences, Consumer satisfaction",Karya Ilmiah - Skripsi (S1) - Reference,"Consumer Attitudes, Online Marketing,",2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
FORMULASI STRATEGI DENGAN MENGGUNAKAN TOWS MATRIKS DAN QSPM PADA KAKA COFFEE RAPHAEL CARL FORGATTY SILAEN,RAPHAEL CARL FORGATTY SILAEN,RAPHAEL CARL FORGATTY SILAEN,"Rina Djunita Pasaribu, Moh. Riza Sutjipto",,,658.401 2 - STRATEGIC MANAGEMENT,Karya Ilmiah - Skripsi (S1) - Reference,"Strategic Management, Business Planning,",2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
Identifikasi Pelatihan Kewirausahaan Terhadap Niat Kewirausaha Melalui Efikasi Diri Kewirausahaan pada Narapidana di Lembaga Pemasyarakatan kelas II A Pontianak ( LAPAS Pontianak) RIDWAN RACHMAN,RIDWAN RACHMAN,RIDWAN RACHMAN,Grisna Anggadwita,,,658.421 - ENTREPRENEURIAL MANAGEMENT,Karya Ilmiah - Skripsi (S1) - Reference,"Entrepreneurial Management, Entrepreneurship,",2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
"PENERAPAN BUSINESS MODEL CANVAS, ANALISIS SWOT & MATRIKS TOWS DALAM PENYUSUNAN STRATEGI BISNIS BARU CV. CAHAYA GANIRA (BRAND KADOKADO) DAVINA SHALSABILA",DAVINA SHALSABILA,DAVINA SHALSABILA,"Rina Djunita Pasaribu, Tri Djatmiko",Tujuan dari penelitian ini yaitu untuk merancang Business Model Canvas sebagai alat strategi yang dibutuhkan dalam mengatasi masalah yang dihadapi perusahaan serta mengembangkan bisnisnya agar kinerja dan kualitas yang dimiliki lebih baik dibandingkan perusahaan lain pada industri atau pasar yang sama.,"Alat analisis Matriks TOWS disusun untuk mengetahui faktor-faktor strategis perusahaan serta pemetaan Business Model Canvas baru. Hasilnya terdapat 9 elemen yang perlu diperbaiki perusahaan dengan menambahkan poin-poin penting pada masing-masing blok secara keseluruhan serta khususnya pada elemen value propositions, channels, dan key partnerships (Strategi Prioritas).",658.401 2 - STRATEGIC MANAGEMENT,Karya Ilmiah - Skripsi (S1) - Reference,"Strategic  Management, Business Planning,",2022,"Universitas Telkom, S1 Manajemen (Manajemen Bisnis Telekomunikasi dan Informatika)"
"PENGARUH ASET PAJAK TANGGUHAN, BEBAN PAJAK TANGGUHAN, DAN KOMITE AUDIT TERHADAP MANAJEMEN LABA (Studi Kasus pada Sektor Industri Barang Konsumsi yang Terdaftar di Bursa Efek Indonesia Periode 2015-2020) WINDA ARUM",WINDA ARUM,WINDA ARUM,Dudi Pratomo,"Kata Kunci: Aset Pajak Tangguhan, Beban Pajak Tangguhan, Komite Audit, Manajemen Laba",,"658.151 2 - Use of reports, Balance sheets, Income and expense statements, Profit and loss statements, Financial reports made to directors, stockholders, top management",Karya Ilmiah - Skripsi (S1) - Reference,"Income Management, Tax,",2022,"Universitas Telkom, S1 Akuntansi"
PENGARUH BAURAN PEMASARAN TERHADAP KEPUTUSAN PEMBELIAN KAOS FIVE REVIEW DI LAZADA SELAMA PANDEMI COVID-19 MUHAMMAD KUSMAYADI,MUHAMMAD KUSMAYADI,MUHAMMAD KUSMAYADI,Trisha Gilang Saraswati,"Kata Kunci: Produk, Promosi, Harga, Keputusan Pembelian, Tempat.",,"658.802 - General topics of marketing management, Communication in marketing, Green marketing, Market Segmentation, Marketing strategy",Karya Ilmiah - Skripsi (S1) - Reference,"Marketing Mix-strategy, Marketing Management,",2022,"Universitas Telkom, S1 Administrasi Bisnis"
PENGARUH BAURAN PEMASARAN TERHADAP KEPUTUSAN PEMBELIAN KAOS FIVE REVIEW DI LAZADA SELAMA PANDEMI COVID-19 MUHAMMAD KUSMAYADI,MUHAMMAD KUSMAYADI,MUHAMMAD KUSMAYADI,Trisha Gilang Saraswati,"Kata Kunci: Produk, Promosi, Harga, Keputusan Pembelian, Tempat.",,,,,,"Universitas Telkom, S1 Administrasi Bisnis"
PENGARUH CUSTOMER EXPERIENCE TERHADAP CUSTOMER SATISFACTION (STUDI KASUS APLIKASI AGODA) NATANAEL JOSUA SIHOMBING,NATANAEL JOSUA SIHOMBING,NATANAEL JOSUA SIHOMBING,Aditya Wardhana,,,"658.834 3 - Consumer attitudes, Preferences, Reactions, Brand preferences, Consumer satisfaction",Karya Ilmiah - Skripsi (S1) - Reference,"Consumer Satisfaction, Service Management,",2022,"Universitas Telkom, S1 Administrasi Bisnis"
PENGARUH DIGITAL MARKETING TERHADAP MINAT BELI KONSUMEN BRADERMAKER STORE ALVINSA RHAMADHANI PUTRA DARMANTO,ALVINSA RHAMADHANI PUTRA DARMANTO,ALVINSA RHAMADHANI PUTRA DARMANTO,Devilia Sari,"Kata kunci: Digital marketing, Minat beli, Pemasaran",,"658.834 3 - Consumer attitudes, Preferences, Reactions, Brand preferences, Consumer satisfaction",Karya Ilmiah - Skripsi (S1) - Reference,"Consumer Preferences, Online Marketing,",2022,"Universitas Telkom, S1 Administrasi Bisnis"
PENGARUH EKUITAS MEREK TERHADAP KEPUTUSAN PEMBELIAN ONLINE BRAND THANKSINSOMNIA YUSUF ABDURRAHMAN KHAFID,YUSUF ABDURRAHMAN KHAFID,YUSUF ABDURRAHMAN KHAFID,Mahir Pradana,,,"658.827 - Use of brands and trademarks, Business names, Producer and distributor brands",Karya Ilmiah - Skripsi (S1) - Reference,"Brand Equity, Consumer Preferences,",2022,"Universitas Telkom, S1 Administrasi Bisnis"
PENGARUH HARGA DAN KUALITAS PELAYANAN TERHADAP MINAT BELI ULANG TIKET PESAWAT MASKAPAI LION AIR DI INDONESIA TRI AGUNG HARIYADI,TRI AGUNG HARIYADI,TRI AGUNG HARIYADI,Tri Indra Wijaksana,,,658.81 - Marketing Management,Karya Ilmiah - Skripsi (S1) - Reference,Marketing - Management,2022,"Universitas Telkom, S1 Administrasi Bisnis"
PENGARUH INSTAGRAM CONTENT TERHADAP PROSES KEPUTUSAN PEMBELIAN (STUDI PADA PENJUALAN KOBILL PACHAN TAHUN 2021) MUHAMMAD IQBAL SYAHBANU,MUHAMMAD IQBAL SYAHBANU,MUHAMMAD IQBAL SYAHBANU,Fauzan Aziz,"Kata Kunci: Kobill Pachan, Instagram Content, Proses Keputusan Pembelian",,381.1 - Marketing channels,Karya Ilmiah - Skripsi (S1) - Reference,Online Marketing,2022,"Universitas Telkom, S1 Administrasi Bisnis"
