Title,Field1,Penulis1,Penulis2,Abstrak,Klasifikasi,Jenis,Subjek,Tahun,Penerbit
"ANALISIS FAKTOR MAKROEKONOMI YANG BERPENGARUH TERHADAP INDEKS HARGA SAHAM GABUNGAN (IHSG)
(Studi Empiris pada Perusahaan yang Terdaftar di Bursa Efek Indonesia Tahun 2010-2018) RISTIA KURNIAWATI",RISTIA KURNIAWATI,RISTIA KURNIAWATI,Khairunnisa,"Dalam melakukan investasi, investor dan regulator perlu melakukan investasi. Salah satu analisis yang perlu diperhatikan yaitu analisis makroekonomi terhadap suatu negara. Analisis makroekonomi yaitu analisis yang berkaitan dengan kebijakan ekonomi yang dipengaruhi oleh kondisi ekonomi di negara tersebut. Kondisi ekonomi dapat dipengaruhi oleh beberapa faktor, diantaranya inflasi, nilai tukar, suku bunga, jumlah uang beredar, dan lain-lain.
Penelitian ini dilakukan untuk mengidentifikasi hubungan dan pengaruh inflasi, nilai tukar, suku bunga, Produk Domestik Bruto (PDB), jumlah uang beredar, Dow Jones Industrial Average (DJIA), Strait Times Index (STI), dan harga minyak dunia terhadap Indeks Harga Saham Gabungan (IHSG) pada periode 2010-2018.
Data yang digunakan yaitu data sekunder yang diperoleh dari data tahunan tahun 2010-2018. Penelitian ini menggunakan metode sampling jenuh. Jumlah sampel yang digunakan dalam penelitian ini sebanyak 81 unit sampel. Metode analisis yang digunakan yaitu analisis faktor dan analisis regresi data berganda. 
Berdasarkan analisis faktor dengan menggunakan uji KMO and Bartlett’s test, ditemukan bahwa variabel yang memiliki hubungan dengan IHSG yaitu variabel nilai tukar, Produk Domestik Bruto (PDB), jumlah uang beredar, dan Dow Jones Industrial Average (DJIA). Kemudian dilanjutkan dengan analisis regresi berganda. Secara simultan nilai tukar, Produk Domestik Bruto (PDB), jumlah uang beredar, dan Dow Jones Industrial Average (DJIA) berpengaruh terhadap IHSG. Secara parsial hanya Produk Domestik Bruto (PDB) memiliki pengaruh positif signifikan terhadap IHSG.
Baik investor maupun regulator disarankan untuk memperhatikan kebijakan yang terkait Produk Domestik Bruto (PDB) karena akan berdampak pada Indeks Harga Saham Gabungan (IHSG).
Kata Kunci: Nilai tukar, Produk Domestik Bruto (PDB), jumlah uang beredar, Dow Jones Industrial Average (DJIA), dan Indeks Harga Saham Gabungan (IHSG).",339 - Macroeconomics and related topics,Karya Ilmiah - Skripsi (S1) - Reference,Economics,2020,Universitas Telkom
ANALISIS FAKTOR-FAKTOR YANG MEMENGARUHI KONSERVATISME AKUNTANSI (Studi pada Perusahaan Sektor Barang Konsumsi yang Terdaftar di Bursa Efek Indonesia Periode 2016-2018) NURUL AFYANI MUMAYIZ,NURUL AFYANI MUMAYIZ,NURUL AFYANI MUMAYIZ,Cahyaningsih,"Konservatisme akuntansi merupakan suatu tindakan yang perlu dicerminkan dalam pelaporan keuangan berupa sikap kehati-hatian dalam menghadapi ketidakpastian dan risiko perusahaan. Konservatisme digunakan untuk membatasi perilaku untuk melebih-lebihkan laba dan menghindari perilaku oportunistik manajer. Ada beberapa faktor yang memengaruhi konservatisme, diantaranya asimetri informasi, risiko litigasi, investment opportunity set, dan intensitas modal. Penelitian ini bertujuan untuk menganalisis asimetri informasi, risiko litigasi, investment opportunity set, intensitas modal, dan konservatisme akuntansi. Selain itu, menganalisis secara simultan dan parsial pengaruh asimetri informasi, risiko litigasi, investment opportunity set, dan intensitas modal terhadap konservatisme akuntansi pada perusahaan sektor barang konsumsi yang terdaftar di Bursa Efek Indonesia periode 2016-2018. Metode yang digunakan dalam penelitian ini adalah metode kuantitatif. Sampel yang digunakan sebanyak 111 perusahaan yang dipilih menggunakan metode sampling purposive. Jenis data yang digunakan adalah data sekunder dengan teknik pengumpulan data melalui dokumentasi dan studi kepustakaan. Metode analisis data yang digunakan adalah analisis regresi data panel dengan menggunakan software Eviews. Hasil penelitian menunjukkan bahwa asimetri informasi, risiko litigasi, investment opportunity set, dan intensitas modal berpengaruh secara simultan terhadap konservatisme akuntansi. Secara parsial, asimetri informasi berpengaruh positif terhadap konservatisme akuntansi, risiko litigasi berpengaruh negatif terhadap konservatisme akuntansi, investment opportunity set dan intensitas modal tidak berpengaruh terhadap konservatisme akuntansi. Hasil penelitian diharapkan dapat menjadi bahan pertimbangan bagi peneliti selanjutnya, tidak hanya meneliti konservatisme akuntansi tetapi juga meneliti prudence. Bagi perusahaan, investor, dan kreditur diharapkan untuk memerhatikan tingkat asimetri informasi dan risiko litigasi karena hal tersebut dapat memengaruhi tingkat konservatisme akuntansi yang diterapkan.",657.072 - Accounting research,Karya Ilmiah - Skripsi (S1) - Reference,Accounting,2020,Universitas Telkom
Analisis Faktor-Faktor yang Memengaruhi Kualitas Informasi Laporan Keuangan (Studi pada Masjid di Kecamatan Bojongsoang Kabupaten Bandung Tahun 2020) NELSHA MEUTIA NURILLAH,NELSHA MEUTIA NURILLAH,NELSHA MEUTIA NURILLAH,"Cahyaningsih, Djusnimar Zultilisna","Peran organisasi penting dalam pengembangan suatu kelompoknya, tak terkecuali terhadap organisasi nonlaba seperti masjid. Dalam menghasilkan kepercayaan umat terhadap pengelolaan masjid, Dewan Kemakmuran Masjid (DKM) dapat melakukan salah satunya dengan menghasilkan informasi laporan keuangan yang berkualitas. Namun, dalam menghasilkan informasi laporan keuangan yang berkualitas, ada beberapa faktor yang dinilai dapat memengaruhi kualitas informasi laporan keuangan yakni praktik manajemen keuangan, sistem pengendalian internal, kegiatan pengumpulan dana, kompetensi sumber daya, dan pemanfaatan teknologi informasi.",657.072 - Accounting research,Karya Ilmiah - Skripsi (S1) - Reference,Accounting,2020,Universitas Telkom
"ANALISIS FINANCIAL DISTRESS MENGGUNAKAN ANALISIS SURVIVAL (Studi Kasus Pada Perusahaan Sektor Industri Dasar Dan Kimia dan Sektor Industri Barang Konsumsi Yang Terdaftar Di Bursa Efek Indoneisa (BEI)
Tahun 2009-2018) KOMANG RIDHA PRANITA",KOMANG RIDHA PRANITA,KOMANG RIDHA PRANITA,Farida Titik Kristanti,"Kondisi keuangan cenderung mengalami fluktuasi dapat disebabkan karena faktor internal ataupun eksternal bagi perusahaan yang dapat berdampak pada laba yang diperoleh perusahaan. Maka dari itu, perusahaan perlu mempertahankan kondisi perusahaan agar keberlangsungan perusahaan stabil sehingga terhindar dari kesulitan keuangan (financial distress). Financial distress merupakan kondisi keuangan yang menurun yang dihadapi bagi perusahaan sehingga berdampak tidak dapat melunasi kewajibannya. Jika kondisi keuangan tetap memburuk dapat diduga perusahaan akan mengalami kebangkrutan. Tujuan penelitian ini untuk meneliti hubungan pengaruh variabel independen terhadap variabel dependen ialah financial distress. Objek yang digunakan yaitu perusahaan sektor industri dasar dan kimia dan sektor industri barang konsumsi yang terdaftar di Bursa Efek Indonesia 2009-2018. Pada pemilihan sampel menggunakan teknik purposive sampling dan ditarik sampel menjadi 63 sampel perusahaan. Teknik analisis data yang digunakan yaitu teknik analisis survival dengan metode Cox Proportional Hazard dan uji hipotesis serta uji statistik. Hasil pengujian secara simultan, likuiditas, leverage, salesgrowth, ukuran perusahaan, kepemilikan manajerial, dan kepemilikan institusional memiliki pengaruh dengan signifikan terhadap financial distress. Hasil pengujian secara parsial, salesgrowth dan ukuran perusahaan memiliki pengaruh terhadap financial distress dengan arah negatif signifikan, kepemilikan institusional memiliki pengaruh terhadap financial distress dengan arah positif. Sementara likuiditas, leverage, dan kepemilikan manajerial tidak memiliki pengaruh terhadap financial distress. Saran bagi peneliti selajutnya, diharapkan dapat menggunakan variabel lain selain variabel pada penelitian seperti operating profit margin, korupsi, konsentrasi komisaris dan direksi, karena untuk mengetahui variabel apa saja yang dapat mempengaruhi financial distress dan dapat menggunakan objek penelitiaan sektor lain di BEI atau lembaga lainnya. Kata Kunci: Analisis Survival; Financial Distress; Kepemilikan Manajerial, Kepemilikan Institusional; Likuiditas; Leverage; Salesgrowth; Ukuran Perusahaan",332 - Financial economics,Karya Ilmiah - Skripsi (S1) - Reference,Accounting And Finance,2020,Universitas Telkom
Analisis Fraud Pentagon dalam Mendeteksi Kecurangan Pelaporan Keuangan (Studi pada Perusahaan Sektor Pertambangan yang Terdaftar di Bursa Efek Indonesia Periode 2014-2018) NESIKA ROMADHONA,NESIKA ROMADHONA,NESIKA ROMADHONA,Annisa Nurbaiti,"Kecurangan merupakan suatu tindakan yang dilakukan secara sengaja oleh seseorang maupun kelompok dengan tujuan memperoleh keuntungan. Kecurangan pelaporan keuangan merupakan salah satu jenis fraud yang sering terjadi di Indonesia. Terjadinya kecurangan pelaporan keuangan selain akan menimbulkan konflik internal di dalam suatu perusahaan juga akan merugikan pihak eksternal dalam pengambilan keputusan. 
        Penelitian ini bertujuan untuk mendeteksi kecurangan pelaporan keuangan menggunakan analisis fraud pentagon berupa faktor tekanan, kesempatan, rasionalisasi, kemampuan dan arogansi pada perusahaan sektor pertambangan yang terdaftar di Bursa Efek Indonesia periode 2014-2018.
Populasi dalam penelitian ini ialah perusahaan sektor pertambangan yang terdaftar di Bursa Efek Indonesia periode 2014-2018 yaitu berjumlah 31 perusahaan sampel. Teknik analisis yang digunakan adalah regresi logistik dengan menggunakan software SPSS 25.
    Hasil penelitian ini menunjukkan bahwa secara simultan tekanan, kesempatan, rasionalisasi, kemampuan, dan arogansi berpengaruh terhadap kecurangan pelaporan keuangan pada perusahaan sektor pertambangan yang terdaftar di Bursa Efek Indonesia periode 2014-2018. Hasil pengujian secara parsial menunjukkan bahwa tekanan, kesempatan, rasionalisasi, kemampuan tidak berpengaruh dan arogansi berpengaruh positif terhadap kecurangan pelaporan keuangan pada perusahaan sektor pertambangan yang terdaftar di Bursa Efek Indonesia periode 2014-2018. 
    Berdasarkan hasil dalam penelitian ini, peneliti memberikan saran secara teoritis kepada peneliti selanjutnya dan memberikan saran secara praktis kepada perusahaan serta investor.",657.45 - Auditing,Karya Ilmiah - Skripsi (S1) - Reference,Auditing,2020,Universitas Telkom
ANALISIS PEMANFAATAN SOCIAL MEDIA MONITORING INSTAGRAM @KERETAAPIKITA PADA PT. KERETA API INDONESIA (PERSERO) ANINDA PUTRI NABILA,ANINDA PUTRI NABILA,ANINDA PUTRI NABILA,Martha Tri Lestari,"Citra perusahaan merupakan unsur yang sangat penting dalam prioritas praktisi humas. Sebagai praktisi humas, diharapkan dapat mengelola pandangan masyarakat terhadap perusahaan agar terjaganya citra dari sebuah perusahaan. PT. Kereta Api Indonesia (Persero) adalah BUMN yang bergerak dalam bidang jasa angkutan penumpang dan barang. PT. Kereta Api Indonesia (Persero) merupakan perusahaan yang berbasis layanan masyarakat. Penting bagi humas untuk selalu memantau pandangan masyarakat terhadap perusahaan. Dengan penggunaan teknologi yang meningkat, publik mulai mengungkapkan pandangannya menggunakan media sosial. Fokus penelitian ini adalah bagaimana teknis humas dalam melakukan pemantauan terhadap media sosial instagram perusahaan @keretaapikita yang bertujuan untuk mengetahui pandangan publik terhadap korporasi. Penelitian ini menggunakan metode kualitatif dengan teknik pengambilan data wawancara, observasi dan studi pustaka. Hasil dari penelitian ini adalah proses dari social media monitoring adalah mengumpulkan data sesuai komponen, publikasi informasi mengenai kereta api, scanning komentar pada setiap post pada instagram, semua data dikumpulkan kedalam big data social media monitoring yang nantinya akan dievaluasi bersama dalam menentukan langkah berikutnya pada media sosial instagram, serta melihat efektifitas praktisi humas dalam melakukan social media monitoring.","658.83 - Market research, Market analysis, Market study, Interviewing, use of consultants and research agencies, Techniques of consulting in market research",Karya Ilmiah - Skripsi (S1) - Reference,Marketing Research,2020,Universitas Telkom
ANALISIS PEMANFAATAN SOCIAL MEDIA MONITORING INSTAGRAM @KERETAAPIKITA PADA PT. KERETA API INDONESIA (PERSERO) ANINDA PUTRI NABILA,ANINDA PUTRI NABILA,ANINDA PUTRI NABILA,Martha Tri Lestari,"Citra perusahaan merupakan unsur yang sangat penting dalam prioritas praktisi humas. Sebagai praktisi humas, diharapkan dapat mengelola pandangan masyarakat terhadap perusahaan agar terjaganya citra dari sebuah perusahaan. PT. Kereta Api Indonesia (Persero) adalah BUMN yang bergerak dalam bidang jasa angkutan penumpang dan barang. PT. Kereta Api Indonesia (Persero) merupakan perusahaan yang berbasis layanan masyarakat. Penting bagi humas untuk selalu memantau pandangan masyarakat terhadap perusahaan. Dengan penggunaan teknologi yang meningkat, publik mulai mengungkapkan pandangannya menggunakan media sosial. Fokus penelitian ini adalah bagaimana teknis humas dalam melakukan pemantauan terhadap media sosial instagram perusahaan @keretaapikita yang bertujuan untuk mengetahui pandangan publik terhadap korporasi. Penelitian ini menggunakan metode kualitatif dengan teknik pengambilan data wawancara, observasi dan studi pustaka. Hasil dari penelitian ini adalah proses dari social media monitoring adalah mengumpulkan data sesuai komponen, publikasi informasi mengenai kereta api, scanning komentar pada setiap post pada instagram, semua data dikumpulkan kedalam big data social media monitoring yang nantinya akan dievaluasi bersama dalam menentukan langkah berikutnya pada media sosial instagram, serta melihat efektifitas praktisi humas dalam melakukan social media monitoring.","658.83 - Market research, Market analysis, Market study, Interviewing, use of consultants and research agencies, Techniques of consulting in market research",Karya Ilmiah - Skripsi (S1) - Reference,Marketing Research,2020,Universitas Telkom
Analisis Survival dalam Memprediksi Faktor-Faktor yang Memengaruhi Kondisi Financial Distress AULIA KANIA PUTRI,AULIA KANIA PUTRI,AULIA KANIA PUTRI,Farida Titik Kristanti,"Tujuan didirikannya perusahaan adalah untuk mendapatkan laba yang maksimal. Namun, perusahaan tidak selalu mendapatkan laba yang baik, ada kalanya perusahaan mengalami penurunan kondisi keuangan. Financial distress merupakan suatu kondisi dimana perusahaan mengalami penurunan kondisi keuangan perusahaan yang dapat mengakibatkan kebangkrutan. Financial distress juga didefinisikan sebagai situasi perusahaan memiliki masalah pada likuiditas yang parah. Perusahaan yang sedang mengalami kondisi financial distress dan tidak segera diatasi dapat mengakibatkan kebangkrutan. Penelitian ini bertujuan untuk mengatahui pengaruh rasio likuiditas, sales growth, ukuran perusahaan, kepemilikan institusional, kepemilikan manajerial, komisaris independent, komite audit dan dewan direksi berpengaruh secara simultan dan parsial terhadap kemungkinan terjadinya financial distress pada perusahaan sektor pertambangan dan sektor industri dasar dan kimia yang terdaftar di Bursa Efek Indonesia (BEI) tahun 2009-2018. Penelitian ini menggunakan metode kuantitatif. Sampel yang diperoleh sebanyak 70 dengan menggunakan metode purposive sampling. Metode analisis yang digunakan adalah analisis survival. Hipotesis dalam penelitian ini diuji menggunaka software IBM SPSS Statistic versi 23. Berdasarkan hasil penelitian, rasio likuiditas, sales growth, ukuran perusahaan, kepemilikan institusional, kepemilikan manajerial, komisaris independent, komite audit dan dewan direksi secara simultan berpengaruh terhadap financial distress. Secara parsial, rasio likuiditas dan komite audit berpengaruh signifikan dengan arah negatif terhadap financial distress. Sales growth, ukuran perusahaan, kepemilikan institusional, kepemilikan manajerial, komisaris independen dan dewan direksi tidak berpengaruh signifikan terhadap financial distress. Penelitian selanjutnya dapat menambahkan variabel yang tidak terdapat pada penelitian ini, dan melakukan perluasan objek penelitian. Bagi perusahaan, hasil penelitian ini dapat digunakan untuk perbaikan kinerja keuangan dan tata kelola perusahaan. Bagi investor, hasil penelitian ini dapat digunakan sebagai salah satu pedoman dalam pengambilan keputusan.",657 - Accounting,Karya Ilmiah - Skripsi (S1) - Reference,Accounting And Finance,2020,Universitas Telkom
ANALISIS SURVIVAL DALAM MEMPREDIKSI KONDISI FINANCIAL DISTRESS (Studi Kasus Pada Perusahaan Sektor Aneka Industri dan Sektor Industri Dasar Kimia yang Terdaftar di Bursa Efek Indonesia Tahun 2009-2018) MUHAMMAD SANYASA TYAGA,MUHAMMAD SANYASA TYAGA,MUHAMMAD SANYASA TYAGA,Farida Titik Kristanti,"Perusahaan dituntut untuk dapat mempertahankan kelangsungan hidupnya agar tujuan perusahaan dapat tercapai dengan baik. Pada perusahaan sektor aneka industri dan sektor industri dasar kimia tahun 2009-2018 terdapat pergerakan EPS yang fluktuaktif cenderung menurun, apabila hal ini terus terjadi akan menyebabkan kemungkinan perusahaan mengalami kondisi financial distress. Variabel independen dalam penelitian ini adalah leverage, likuiditas, aktivitas, ukuran perusahaan, biaya agensi manajerial dan inflasi sedangkan variabel dependen dalam penelitian ini adalah kondisi financial distress.
Penelitian ini bertujuan untuk mengetahui bagaimana pengaruh leverage, likuiditas, aktivitas, ukuran perusahaan, biaya agensi manajerial dan inflasi terhadap kondisi financial distress pada perusahaan sektor aneka industri dan sektor industri dasar kimia yang terdaftar di Bursa Efek Indonesia tahun 2009-2018.
Metode penelitian yang digunakan adalah metode kuantitatif, dimana data yang diambil merupakan data sekunder. Populasi dalam penelitian ini adalah perusahaan sektor aneka industri dan sektor industri dasar kimia tahun 2009-2018. Teknik pengambilan sampel pada penelitian ini menggunakan purposive sampling sehingga didapatkan 81 sampel. Metode analisis yang digunakan adalah analisis survival dan menggunakan model regresi cox proportional hazard dengan menggunakan SPSS 23 sebagai alat uji statistik dan hipotesis.
Hasil penelitian menunjukkan bahwa leverage, likuiditas, aktivitas, ukuran perusahaan, biaya agensi manajerial tidak memiliki pengaruh yang signifikan terhadap kondisi financial distress sedangkan inflasi memiliki pengaruh positif signifikan terhadap kondisi financial distress.
Saran bagi peneliti selanjutnya diharapkan menambah variabel independen lainnya seperti mekanisme good corporate governance, nilai tukar, dan tingkat suku bunga serta menggunakan objek penelitian selain dari industri manufaktur.",332 - Financial economics,Karya Ilmiah - Skripsi (S1) - Reference,Finance And Accounting,2020,Universitas Telkom
Analyzing Factors Needed in Social Media Influencer's Characteristics in the Fashion Industry NADYA SHAFIRAH,NADYA SHAFIRAH,NADYA SHAFIRAH,Achmad Manshur Ali Suyanto,"In this era, the practices of marketing continue to change following the technological developments. Many traditional marketing practices have shifted to digital. One of the technological changes is nowadays, there are many people who use social media. Because of the widespread use of social media, a phenomenon called Influencer Endorsement of Influencer Marketing emerged. Influencer endorsement is a marketing practice where many marketers are starting to change celebrities to Social Media Influencers to become endorsers of their products or brands, in various industries. Marketers admit this Influencer Endorsement technique is effective in achieving marketing objectives. On the other hand, the fashion industry in Indonesia has continued to grow rapidly in recent years. The more an industry develops, the higher the demand for organizational competitiveness. Therefore, this study aims to analyse and determine what factors are important and needed in Social Media Influencer’s characteristics in the fashion industry. These factors can then be used by fashion brands and companies to evaluate Social Media Influencers in the fashion sector before being chosen to be an endorser of fashion products.",658.81 - Marketing Management,Karya Ilmiah - Skripsi (S1) - Reference,Marketing Management,2020,Universitas Telkom
Analyzing Factors Needed in Social Media Influencer's Characteristics in the Fashion Industry NADYA SHAFIRAH,NADYA SHAFIRAH,NADYA SHAFIRAH,Achmad Manshur Ali Suyanto,"In this era, the practices of marketing continue to change following the technological developments. Many traditional marketing practices have shifted to digital. One of the technological changes is nowadays, there are many people who use social media. Because of the widespread use of social media, a phenomenon called Influencer Endorsement of Influencer Marketing emerged. Influencer endorsement is a marketing practice where many marketers are starting to change celebrities to Social Media Influencers to become endorsers of their products or brands, in various industries. Marketers admit this Influencer Endorsement technique is effective in achieving marketing objectives. On the other hand, the fashion industry in Indonesia has continued to grow rapidly in recent years. The more an industry develops, the higher the demand for organizational competitiveness. Therefore, this study aims to analyse and determine what factors are important and needed in Social Media Influencer’s characteristics in the fashion industry. These factors can then be used by fashion brands and companies to evaluate Social Media Influencers in the fashion sector before being chosen to be an endorser of fashion products.",658.81 - Marketing Management,Karya Ilmiah - Skripsi (S1) - Reference,Marketing Management,2020,Universitas Telkom
DETEKSI KEBOCORAN GAS LPG BERBASIS INTERNET OF THINGS MOH.RIVAI AL-RASYID,MOH.RIVAI AL-RASYID,MOH.RIVAI AL-RASYID,"Kharisma Bani Adam, Mohamad Ramdhani","Salah satu sifat gas LPG ialah mudah terbakar sehingga terjadinya ledakan atau kebakaran yang dipicu adanya kebocoran gas LPG yang timbul dari tabung gas atau kesalahan dalam pemasangan regulator dan selangnya serta ketidaktahuan pengguna ketika terjadi adanya kebocoran gas LPG. Tujuan dari tugas akhir ini adalah dapat me-monitoring kadar gas LPG melalui smartphone serta memberikan peringatan dini kepada pengguna ketika terdeteksi adanya kebocoran gas LPG. Pada tugas akhir ini akan dirancang suatu sistem deteksi kebocoran gas LPG yang dapat memonitor dan mendeteksi kebocoran gas LPG. Data kadar gas LPG akan ditampilkan pada Aplikasi Android dan dapat menghapus data yang tersimpan serta terdapat notifikasi ketika terdeteksi adanya kebocoran gas LPG. Berdasarkan pengujian yang telah dilakukan pada Tugas Akhir ini, sistem deteksi kebocoran gas LPG ini didapatkan rata-rata waktu sensor mendeteksi adanya kebocoran gas LPG pada jarak 20 cm dan 30 cm dari sumber kebocoran yaitu 5 detik dan 5,31 detik serta aplikasi android sudah berjalan dengan normal sesuai fungsinya. Waktu total pengiriman data yang dibutuhkan dari Nodemcu sampai ke aplikasi android adalah 6,71 detik.","003 - Systems, Operation Research, System Theory, System Analysis, Simulation Technic",Karya Ilmiah - Skripsi (S1) - Reference,Control Systems,2020,Universitas Telkom
PENDETEKSIAN KECURANGAN LAPORAN KEUANGAN MENGGUNAKAN FRAUD PENTAGON (Studi Pada Perusahaan Manufaktur Sub Sektor Makanan dan Minuman yang Terdaftar di Bursa Efek Indonesia Periode 2016-2018) MAULIATE PAULINE RENATA,MAULIATE PAULINE RENATA,MAULIATE PAULINE RENATA,Siska Priyandani Yudowati,"Laporan keuangan perusahaan harus mencerminkan keadaan perusahaan yang sesungguhnya. Namun kinerja manajemen terkadang tidak sebaik yang diharapkan, sehingga hal tersebut menjadi faktor pendorong bagi manajemen untuk melakukan kecurangan laporan keuangan. Kecurangan laporan keuangan adalah suatu tindakan yang disengaja dimana perusahaan menyajikan laporan keuangan secara tidak wajar dengan menambahkan atau mengurangkan beberapa elemen yang bersifat material. Kecurangan laporan keuangan akan merugikan banyak pihak dan menyesatkan para pengguna laporan keuangan dalam pengambilan keputusan. Penelitian ini bertujuan untuk mengetahui pengaruh fraud pentagon terhadap kecurangan laporan keuangan pada perusahaan manufaktur sub sektor makanan dan minuman yang terdaftar di Bursa Efek Indonesia periode 2016-2018. Data yang digunakan dalam penelitian yaitu laporan keuangan tahunan audited perusahaan yang diperoleh dari website resmi Bursa Efek Indonesia. Populasi pada penelitian ini adalah perusahaan manufaktur sub sektor makanan dan minuman yang terdaftar pada Bursa Efek Indonesia selama periode 2016-2018. Teknik pengambilan sampel adalah purposive sampling dan diperoleh 14 perusahaan dengan periode penelitian selama 3 tahun, lalu setelah dilakukan outlier didapatkan 36 sampel. Analisis data pada penelitian ini dilakukan dengan bantuan software SPSS 25. Hasil penelitian ini menunjukkan bahwa secara simultan financial stability (ACHANGE), external pressure (LEV), ineffective monitoring (BDOUT), change in auditor (AUDCHANGE), change in director (DCHANGE) dan frequent number of CEO picture (CEOPIC) berpengaruh signifikan terhadap kecurangan laporan keuangan. Secara parsial, financial stability (ACHANGE) berpengaruh signifikan terhadap kecurangan laporan keuangan. External pressure (LEV) tidak berpengaruh terhadap kecurangan laporan keuangan. Ineffective monitoring (BDOUT) tidak berpengaruh terhadap kecurangan laporan keuangan. Change in auditor (AUDCHANGE) tidak berpengaruh terhadap kecurangan laporan keuangan. Change in director (DCHANGE) berpengaruh signifikan terhadap kecurangan laporan keuangan. Frequent number of CEO picture (CEOPIC) tidak berpengaruh terhadap kecurangan laporan keuangan. Berdasarkan hasil penelitian, maka financial stability dan change in director perlu dijadikan pertimbangan dalam pendeteksian kecurangan laporan keuangan, karena dalam penelitian ini financial stability dan change in auditor berpengaruh signifikan terhadap kecurangan laporan keuangan.",657 - Accounting,Karya Ilmiah - Skripsi (S1) - Reference,Accounting And Finance,2020,Universitas Telkom
"Pengaruh Arus Kas Operasi, Leverage, dan Sales Growth terhadap Financial Distress (Studi Kasus Perusahaan Tekstil dan Garmen yang Terdaftar di Bursa Efek Indonesia tahun 2015-2018) MELSA ANINDA FITRI",MELSA ANINDA FITRI,MELSA ANINDA FITRI,Vaya Juliana Dillak,"Setiap perusahaan harus mampu mempertahankan keberlangsungan usahanya agar terhindar dari financial distress. Financial distress adalah kejadian dimana menurunnya posisi keuangan perusahaan dapat dilihat dari ketidakmampuan perusahaan dalam memenuhi kewajiban-kewajibannya. 
Setiap perusahaan harus melakukan pemeriksaan kebangkuratan lebih awal, agar tidak mengalami financial distress. Ada beberapa penyebab terjadinya financial distress diantaranya yaitu arus kas operasi, rasio leverage dan sales growth. 
Tujuan dari penelitian ini yaitu untuk mengetahui bagaimana pengaruh arus kas operasi, rasio leverage dan sales growth terhadap terjadinya financial distress pada perusahaan subsektor tekstil dan garmen yang terdaftar pada Bursa Efek Indonesia pada tahun 2015-2018. 
Metode penelitian yang digunakan pada penelitian ini yaitu metode kuantitatif. Sedangkan teknik pengambilan data yang digunakan pada penelitian ini yaitu teknik purposive sampling. Populasi pada penelitian ini yaitu perusahaan subsektor tekstil dan garmen yang terdaftar di Bursa Efek Indonesia pada tahun 2015-2018 sebanyak 14 perusahaan dalam kurun waktu 4 tahun sehingga menghasilkan 56 sampel. Penelitian ini menggunakan teknik analisis regresi data panel dan diuji dengan menggunakan software Eviews versi 10. 
Berdasarkan hasil pengujian secara simultan menyatakan bahwa arus kas operasi, leverage dan sales growth berpengaruh signifikan terhadap terjadinya financial distress. Hasil pengujian secara parsial menyatakan bahwa leverage berpengaruh signifikan terhadap terjadinya financial distress. Sedangkan arus kas operasi dan sales growth secara parsial tidak berpengaruh signifikan terhadap terjadinya financial distress.",657 - Accounting,Karya Ilmiah - Skripsi (S1) - Reference,Accounting,2020,Universitas Telkom
